"Proj","SWBS","Item","Description","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","",""
"467","161","161-10-0004B-L11","CERTIFICATES, REGULA ","   ","106239","582373","33","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004B-L26","CERTIFICATE, IDENTIC ","   ","106239","582373","34","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004C-L11","CERTIFICATES, REGULA ","   ","106239","582373","35","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004C-L26","CERTIFICATE, IDENTIC ","   ","106239","582373","36","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0001A-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","37","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0001B-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","38","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0001C-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","39","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0002A-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","40","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0002B-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","41","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0002C-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","42","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0003A-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","43","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0003B-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","44","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0003C-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","45","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004A-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","46","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004B-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","47","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-10-0004C-L47","GOVERNMENT INSPECTIO ","   ","106239","582373","48","0","1","0","1","0","07/15/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0A-L26","CERTIFICATE, IDENTIC ","   ","100163","582379","6","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0A-L47","GOVERNMENT INSPECTIO ","   ","100163","582379","7","0","1","1","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0B-L26","CERTIFICATE, IDENTIC ","   ","100163","582379","10","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0C-L26","CERTIFICATE, IDENTIC ","   ","100163","582379","13","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0D-L26","CERTIFICATE, IDENTIC ","   ","100163","582379","16","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0B-L47","GOVERNMENT INSPECTIO ","   ","100163","582379","18","0","1","1","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0C-L47","GOVERNMENT INSPECTIO ","   ","100163","582379","19","0","1","1","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0D-L47","GOVERNMENT INSPECTIO ","   ","100163","582379","20","0","1","1","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEGOB-L47","GOVERNMENT INSPECTIO ","   ","100163","582379","23","0","1","1","1","0","06/11/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEGOC-L47","GOVERNMENT INSPECTIO ","   ","100163","763831","1","0","1","0","1","0","01/22/2013","8","         ","            ","             ","","","",""
"467","161","161-02-SEGOD-L47","GOVERNMENT INSPECTIO ","   ","100163","763831","2","0","1","0","1","0","01/22/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0001A-L68","CERTIFICATES, VENDOR ","   ","106239","764132","1","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0001B-L68","CERTIFICATES, VENDOR ","   ","106239","764132","2","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0001C-L68","CERTIFICATES, VENDOR ","   ","106239","764132","3","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0002A-L68","CERTIFICATES, VENDOR ","   ","106239","764132","4","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0002B-L68","CERTIFICATES, VENDOR ","   ","106239","764132","5","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0002C-L68","CERTIFICATES, VENDOR ","   ","106239","764132","6","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0003A-L68","CERTIFICATES, VENDOR ","   ","106239","764132","7","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0003B-L68","CERTIFICATES, VENDOR ","   ","106239","764132","8","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0003C-L68","CERTIFICATES, VENDOR ","   ","106239","764132","9","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0004A-L68","CERTIFICATES, VENDOR ","   ","106239","764132","10","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0004B-L68","CERTIFICATES, VENDOR ","   ","106239","764132","11","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-10-0004C-L68","CERTIFICATES, VENDOR ","   ","106239","764132","12","0","1","0","1","0","08/06/2013","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0A-L51","DATA, FOR WEIGHT CRI ","NRE","100163","582379","8","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0B-L51","DATA, FOR WEIGHT CRI ","NRE","100163","582379","11","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0C-L51","DATA, FOR WEIGHT CRI ","NRE","100163","582379","14","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","161","161-02-SEG0D-L51","DATA, FOR WEIGHT CRI ","NRE","100163","582379","17","0","1","0","1","0","04/02/2012","8","         ","            ","             ","","","",""
"467","167","167-01-00002","DOOR RC1/RC2 SLIDING ","   ","100443","652101","1","0","1","0","1","0","06/25/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-816","DOOR SEAL, O-RING, F ","   ","100443","652101","22","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-818","STBD TRIP BAR, FOR R ","   ","100443","652101","24","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-819","PORT TRIP BAR, FOR R ","   ","100443","652101","25","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-820","SCREW, CAP, HEX HD,  ","   ","100443","652101","26","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-821","SCREW, CAP, HEX HD,  ","   ","100443","652101","27","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-822","SCREW, CAP, HEX HD,  ","   ","100443","652101","28","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-823","NUT, HEX, 316 CRES,  ","   ","100443","652101","29","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-825","WASHER, 316 CRES, 1/ ","   ","100443","652101","31","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-861","SHEAVE, 5-1/4"", FOR  ","   ","100443","652101","67","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-862","PIN, FOR RC1/RC2 SLI ","   ","100443","652101","68","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-874","CHECK VALVE, FOR RC1 ","   ","100443","652101","80","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-882","LOWER SHIM BLOCK, 11 ","   ","100443","652101","88","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-883","UPPER SHIM BLOCK, 3/ ","   ","100443","652101","89","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-884","VALVE, HYDRAULIC BAL ","   ","100443","652101","90","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-885","SHEAVE, SPACER,FOR R ","   ","100443","652101","91","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-L26","CERTIFICATE, IDENTIC ","   ","100443","652101","92","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-L47","GOVERNMENT INSPECTIO ","   ","100443","652101","93","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001","DOOR, WBMZ/RC2 SLIDI ","   ","100443","652101","94","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-814","DOOR SEAL, O. RING,  ","   ","100443","652101","113","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-815","SILL PLATE ASSY FOR  ","   ","100443","652101","114","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-820","SCREW, CAP, HEX HD,  ","   ","100443","652101","119","0","2","0","2","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-821","NUT, HEX, 316 CRES,  ","   ","100443","652101","120","0","2","0","2","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-L26","CERTIFICATE, IDENTIC ","   ","100443","652101","123","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-L47","GOVERNMENT INSPECTIO ","   ","100443","652101","124","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-L11","CERTIFICATES, REGULA ","   ","100443","652101","125","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00002-L11","CERTIFICATES, REGULA ","   ","100443","652101","126","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-200","CARTRIDGE, FLOW CONT ","   ","100443","652101","142","0","1","0","1","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-828","SCREW, CAP, HEX HD,  ","   ","100443","652101","147","0","4","0","4","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-856","CRANK HANDLE, HAND P ","   ","100443","652101","166","0","4","2","2","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-857","STOWAGE BRACKET, LOW ","   ","100443","652101","167","0","4","2","2","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-858","STOWAGE BRACKET, LOW ","   ","100443","652101","168","0","4","2","2","0","07/31/2013","8","         ","            ","             ","","","",""
"467","167","167-01-00001-873","SCREW, CAP, SOC. HD. ","   ","100443","652101","177","0","46","0","46","0","07/31/2013","8","         ","            ","             ","","","",""
