"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","Name","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","","","","","","","","","",""
"485","251","    251-06-SC04P","SCREEN FRAME ASSEMBL ","ASSEMBLY  ","FRAME             ","   ","100979","BASSETT MECH","941063","26","0","1","0","1","0","05/03/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","251","    251-06-SC04S","SCREEN FRAME ASSEMBL ","ASSEMBLY  ","FRAME             ","   ","100979","BASSETT MECH","941063","27","0","1","0","1","0","05/03/2018","8","         ","            ","             ","","","","","","","","","","","",""
"SWBS: ","251","COMBUSTION AIR SYSTEM","                ","          ","                  ","   ","      ","            ","    Total","for","SWBS    ","   251 :      ","86902.12","","","","","","","","","","","","","","","","","","",""
"485","252","    252-01-00001","WATERJET CONTROL SYS ","SYSTEM    ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","1","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-800","PANEL, CONTORL SELEC ","PANEL     ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","2","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-801","PANEL, CONTROL SELEC ","PANEL     ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","3","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-803","CONTROL UNIT, JOYSTI ","UNIT      ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","4","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-804","CAN MAN INNERCONNECT ","CABLE     ","                  ","   ","104945","LOCKHEED MAR","970184","5","0","28","0","28","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-805","UNIT, LEVER          ","UNIT      ","LEVER             ","   ","104945","LOCKHEED MAR","970184","6","0","6","0","6","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-806","STATION IO UNIT #2,  ","UNIT      ","STATION           ","   ","104945","LOCKHEED MAR","970184","7","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-807","BRIDGE UNIT,PILOT HO ","UNIT      ","BRIDGE            ","   ","104945","LOCKHEED MAR","970184","8","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-808","BRIDGE UNIT, CCS,    ","UNIT      ","BRIDGE            ","   ","104945","LOCKHEED MAR","970184","9","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-809","CONTROL UNIT, JET    ","UNIT      ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","10","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-810","PANEL, INDICATION    ","PANEL     ","INDICATION        ","   ","104945","LOCKHEED MAR","970184","11","0","4","0","4","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-811","CONTROL PANEL, BACKU ","PANEL     ","CONTROL           ","   ","104945","LOCKHEED MAR","970184","12","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-812","TILLER, STEERING     ","TILLER    ","STEERING          ","   ","104945","LOCKHEED MAR","970184","13","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-814","STATION I/O UNIT #1, ","UNIT      ","I/O               ","   ","104945","LOCKHEED MAR","970184","14","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-816","CABLE FOR HAND HELD  ","CABLE     ","                  ","   ","104945","LOCKHEED MAR","970184","15","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-817","HAND HELD TERMINAL R ","TERMINAL  ","                  ","   ","104945","LOCKHEED MAR","970184","16","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-818","FEED BACK TRANSMITTE ","TRANSMITTE","FEED BACK         ","   ","104945","LOCKHEED MAR","970184","17","0","4","0","4","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-819","CONTROL UNIT, LOCAL  ","UNIT      ","                  ","   ","104945","LOCKHEED MAR","970184","18","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-820","STATION IO UNITS #3, ","UNIT      ","STATION           ","   ","104945","LOCKHEED MAR","970184","19","0","2","0","2","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-822","CONNECTOR, MALE      ","CONNECTOR ","MALE              ","   ","104945","LOCKHEED MAR","970184","20","0","40","0","40","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-824","CONNECTOR            ","CONNECTOR ","                  ","   ","104945","LOCKHEED MAR","970184","21","0","10","0","10","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-825","MOUNTING TOOL        ","TOOLS     ","MOUNTING          ","   ","104945","LOCKHEED MAR","970184","22","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-826","CRIMPER TOOL         ","TOOLS     ","CRIMPER           ","   ","104945","LOCKHEED MAR","970184","23","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","104945","LOCKHEED MAR","970184","24","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104945","LOCKHEED MAR","970184","25","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00001-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104945","LOCKHEED MAR","970184","26","0","1","0","1","0","01/05/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","252","252-01-00006-S00","KIT, CANMAN, SHOCK M ","SHOCK     ","                  ","   ","104945","LOCKHEED MAR","970445","28","0","1","0","1","0","06/12/2017","8","         ","            ","             ","CF 2297-S3","","","","","","","","","","",""
"485","252","252-01-00006-S00","KIT, CANMAN, SHOCK M ","SHOCK     ","                  ","   ","104945","LOCKHEED MAR","970445","29","0","-1","0","-1","0","06/12/2017","8","         ","            ","             ","CF 2297-S3","","","","","","","","","","",""
"485","252","    252-01-00006","KIT, CANMAN, SHOCK M ","SHOCK     ","MODIFICATION      ","   ","104945","LOCKHEED MAR","970445","30","0","1","0","1","0","06/12/2017","8","         ","            ","             ","CF 2297-S3","","","","","","","","","","",""
"485","252","252-01-00007-S00","KIT, WATERJET CONTRO ","SHOCK     ","                  ","   ","104945","LOCKHEED MAR","970447","28","0","1","0","1","0","06/12/2017","8","         ","            ","             ","CF 2029-S3","","","","","","","","","","",""
"485","252","252-01-00007-S00","KIT, WATERJET CONTRO ","SHOCK     ","                  ","   ","104945","LOCKHEED MAR","970447","29","0","-1","0","-1","0","06/12/2017","8","         ","            ","             ","CF 2029-S3","","","","","","","","","","",""
"485","252","    252-01-00007","KIT, WATERJET CONTRO ","KIT       ","WATERJET          ","   ","104945","LOCKHEED MAR","970447","30","0","1","0","1","0","06/12/2017","8","         ","            ","             ","CF 2029-S3","","","","","","","","","","",""
"SWBS: ","252","252M - MACH CONTROL","STATIONS          ","          ","                  ","   ","      ","            ","    Total","for","SWBS    ","   252 :      ","0","","","","","","","","","","","","","","","","","","",""
"485","256","    256-03-H0001","FLEX HOSE ASSY, 1-3/ ","ASSEMBLY  ","HOSE              ","   ","100904","APPLIED INDU","687672","1","3118.44","4","0","4","12473.76","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","256-03-H0001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","APPLIED INDU","687672","2","0","4","0","4","0","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-03-H0002","FLEX HOSE ASSY, 2-3/ ","ASSEMBLY  ","HOSE              ","   ","100904","APPLIED INDU","687672","3","5509.47","4","0","4","22037.88","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","256-03-H0002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","APPLIED INDU","687672","4","0","4","0","4","0","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-03-H0003","FLEX HOSE ASSY, 6"" D ","ASSEMBLY  ","HOSE              ","   ","100904","APPLIED INDU","687672","5","1513.15","4","0","4","6052.6","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","256-03-H0003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","APPLIED INDU","687672","6","0","4","0","4","0","08/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-01-V0039","VALVE, GLOBE, 1/2"" I ","VALVE     ","GLOBE             ","   ","1","IN HOUSE - O","714824","16","97.59","1","0","1","97.59","08/04/2018","100","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-01-V672A","VALVE, GATE, 1-1/2""  ","VALVE     ","GATE              ","   ","1","IN HOUSE - O","714824","18","522.81","4","0","4","2091.24","08/04/2018","100","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-01-V0017","VALVE, BTRFLY, 5 IPS ","VALVE     ","BUTTERFLY         ","   ","1","IN HOUSE - O","714828","4","888","1","0","1","888","08/07/2018","100","         ","            ","             ","","","","","","","","","","","",""
"485","256","    256-01-V0040","VALVE, GATE, 1-1/2 I ","VALVE     ","GATE              ","   ","103936","PIMA VALVE I","930808","1","926","12","0","12","11112","12/01/2017","1","         ","            ","             ","","","","","","","","","","","",""
"485","256","256-01-V0040-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","103936","PIMA VALVE I","930808","3","0","1","0","1","0","12/01/2017","1","         ","            ","             ","","","","","","","","","","","",""
"SWBS: ","256","256M - MACH SEA WATER","COOL SYS        ","          ","                  ","   ","      ","            ","    Total","for","SWBS    ","   256 :      ","54753.07","","","","","","","","","","","","","","","","","","",""
"485","259","259-05-22006-S00","ASSEMBLY, BELLOWS, 6 ","SHOCK     ","                  ","   ","57497","AMERICAN BOA","687660","1","3511","1","0","1","3511","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
"485","259","259-05-22001-S00","ASSEMBLY, BELLOWS, 6 ","SHOCK     ","                  ","   ","57497","AMERICAN BOA","687660","2","3511","3","0","3","10533","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
"485","259","259-05-22006-S00","ASSEMBLY, BELLOWS, 6 ","SHOCK     ","                  ","   ","57497","AMERICAN BOA","687660","3","0","-1","0","-1","0","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
"485","259","    259-05-22006","ASSEMBLY, BELLOWS, 6 ","ASSEMBLY  ","                  ","   ","57497","AMERICAN BOA","687660","4","0","1","0","1","0","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
"485","259","259-05-22001-S00","ASSEMBLY, BELLOWS, 6 ","SHOCK     ","                  ","   ","57497","AMERICAN BOA","687660","5","0","-3","0","-3","0","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
"485","259","    259-05-22001","ASSEMBLY, BELLOWS, 6 ","ASSEMBLY  ","                  ","   ","57497","AMERICAN BOA","687660","6","0","3","0","3","0","10/20/2017","8","         ","            ","             ","CF 2276-S3","","","","","","","","","","",""
