"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","555","555-02-V703A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591177","14","0","1","0","1","0","07/27/2014","8","         ","            ","             ",""
"475","555","555-02-V702A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591177","20","0","1","0","1","0","07/27/2014","8","         ","            ","             ",""
"475","555","555-07-V0668-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591179","6","0","1","0","1","0","08/15/2014","8","         ","            ","             ",""
"475","555","555-02-V0023-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591181","6","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-07-V0010-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591181","8","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-07-V0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591221","4","0","1","0","1","0","07/01/2014","8","         ","            ","             ",""
"475","555","555-02-V0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","591902","2","0","1","0","1","0","01/09/2015","1","         ","            ","             ",""
"475","555","555-02-E0003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","104396","591957","12","0","1","1","0.9","0","01/10/2015","8","         ","            ","             ",""
"475","555","555-02-V0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","591990","2","0","1","0","1","0","03/03/2015","1","         ","            ","             ",""
"475","555","555-02-V0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","591991","2","0","1","0","1","0","04/28/2015","1","         ","            ","             ",""
"475","555","555-02-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592047","10","0","1","0","1","0","01/13/2015","8","         ","            ","             ",""
"475","555","555-02-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592050","2","0","1","0","1","0","02/23/2015","8","         ","            ","             ",""
"475","555","555-02-V702A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592051","2","0","1","0","1","0","02/12/2015","8","         ","            ","             ",""
"475","555","555-02-V702A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592052","2","0","1","0","1","0","02/13/2015","8","         ","            ","             ",""
"475","555","555-02-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592052","12","0","1","0","1","0","03/15/2015","8","         ","            ","             ",""
"475","555","555-07-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592182","2","0","1","0","1","0","10/15/2015","1","         ","            ","             ",""
"475","555","555-02-V010A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100538","592271","5","0","1","0","1","0","08/06/2015","8","         ","            ","             ",""
"475","555","555-07-V0668-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592291","27","0","1","0","1","0","04/19/2015","8","         ","            ","             ",""
"475","555","555-07-V9007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592291","29","0","1","0","1","0","04/19/2015","8","         ","            ","             ",""
"475","555","555-07-S0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","592341","2","0","1","0","1","0","06/23/2015","8","         ","            ","             ",""
"475","555","555-07-V702A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","592344","2","0","1","0","1","0","04/19/2015","8","         ","            ","             ",""
"475","555","555-07-V9001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","592344","4","0","1","0","1","0","04/19/2015","8","         ","            ","             ",""
"475","555","555-07-V0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592364","12","0","1","0","1","0","11/07/2015","1","         ","            ","             ",""
"475","555","555-07-V0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592364","14","0","1","0","1","0","11/07/2015","1","         ","            ","             ",""
"475","555","555-07-V0012-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592364","16","0","1","0","1","0","11/07/2015","1","         ","            ","             ",""
"475","555","555-07-V0014-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592364","18","0","1","0","1","0","11/07/2015","1","         ","            ","             ",""
"475","555","555-07-V0015-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","592364","20","0","1","0","1","0","11/07/2015","1","         ","            ","             ",""
"475","555","555-02-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592495","8","0","1","0","1","0","11/04/2015","8","         ","            ","             ",""
"475","555","555-02-E0001","AFFF SYSTEM, TO BE S ","SYSTEM    ","AFFF              ","   ","40535","621342","1","0","2","0","2","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-02-E0001-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","40535","621342","12","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-02-E0001","AFFF SYSTEM, TO BE S ","SYSTEM    ","AFFF              ","   ","40535","621342","13","0","2","0","2","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-01-E0001","HFP SYSTEM, TO BE SU ","SYSTEM    ","HFP               ","   ","40535","621343","1","0","1","0","1","0","12/30/2016","8","         ","            ","             ",""
"475","555","555-01-E0001","HFP SYSTEM, TO BE SU ","SYSTEM    ","HFP               ","   ","40535","621343","22","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-01-E0001-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","40535","621343","29","4039.4","-1","0","-1","-4039.4","04/19/2017","8","         ","            ","             ",""
"475","555","555-01-E0001-818","ACTUATOR, CO2, MANUA ","ACTUATOR  ","CO2               ","   ","40535","621343","31","682.2","1","0","1","682.2","08/10/2017","8","         ","            ","             ",""
"475","555","555-07-E0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104058","645181","21","0","1","0","1","0","01/02/2015","8","         ","            ","             ",""
"475","555","555-07-V0009","VALVE, GLOBE, 1/4"" I ","VALVE     ","GLOBE             ","   ","105241","765817","1","1400","1","0","1","1400","01/11/2017","8","         ","            ","             ",""
"475","555","555-01-H0002","HOSE ASSEMBLY, TO BE ","ASSEMBLY  ","HOSE              ","   ","105458","787241","1","0","1","0","1","0","07/13/2017","8","         ","            ","             ",""
"475","555","555-01-H0001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","105458","890334","3","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","555","555-01-H0002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","105458","890334","4","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","555","555-07-V0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","107825","920867","2","0","1","0","1","0","08/21/2015","8","         ","            ","             ",""
"475","555","555-07-V0008-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","107825","920869","2","0","1","0","1","0","04/17/2015","8","         ","            ","             ",""
"475","555","555-07-V0011-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","921131","2","0","1","0","1","0","12/08/2015","8","         ","            ","             ",""
"475","555","555-02-V0026","VALVE, BALL, 1/2"" IP ","VALVE     ","BALL              ","   ","105715","930878","9","482","2","0","2","964","10/05/2017","8","         ","            ","             ",""
"475","555","555-02-V012A","VALVE, BALL, 1-1/2""I ","VALVE     ","BALL              ","   ","105715","930965","4","1129","2","0","2","2258","11/18/2017","8","         ","            ","             ",""
"475","555","555-01-E0001-801","MAIN SECONDARY REMOT ","PANEL     ","REMOTE            ","   ","40535","960092","1","33476.11","1","0","1","33476.11","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-813","NOZZLE, 1""           ","NOZZLE    ","                  ","   ","40535","960092","2","46.13","1","0","1","46.13","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-811","VENT PLUGS, 1/4""     ","PLUG      ","VENT              ","   ","40535","960092","3","12.75","2","0","2","25.5","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-815","ACTUATION LOOP, ANSU ","LOOP      ","ACTUATION         ","   ","40535","960092","4","116.68","4","0","4","466.72","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-806","HFP CYLINDERS BRACKE ","BRACKET   ","CYLINDER          ","   ","40535","960092","5","208.89","2","0","2","417.78","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-805","HFP CYLINDERS, 62LB  ","CYLINDER  ","HFP               ","   ","40535","960092","6","2580.46","1","0","1","2580.46","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-809","HOSE ADAPTOR, 1-1/2"" ","ADAPTER   ","HOSE              ","   ","40535","960092","7","113.4","1","0","1","113.4","11/04/2016","1","         ","            ","             ",""
"475","555","555-01-E0001-814","FITTING END ADAPTOR  ","ADAPTER   ","END               ","   ","40535","960092","8","15.87","2","0","2","31.74","11/04/2016","1","         ","            ","             ",""
"475","555","555-07-E0002-S01","MODIFY MOTORS, WATER ","SHOCK     ","MODIFICATION      ","   ","100158","960203","1","36546","1","0","1","36546","09/30/2017","8","         ","            ","             ","CF 2238-S1"
"475","555","555-07-E0002-S01","MODIFY MOTORS, WATER ","SHOCK     ","MODIFICATION      ","   ","100158","960203","2","115230","1","0","1","115230","09/30/2017","8","         ","            ","             ","CF 2238-S1"
"475","555","555-07-E0002-S01","MODIFY MOTORS, WATER ","SHOCK     ","MODIFICATION      ","   ","100158","960203","3","56832","1","0","1","56832","09/30/2017","8","         ","            ","             ","CF 2238-S1"
"475","555","555-07-E0002-S00","SRVC, REPLACE RELIEF ","SHOCK     ","RELIEF            ","   ","100158","960203","4","16587","1","0","1","16587","09/30/2017","8","         ","            ","             ","CF 2277-S1"
"475","555","555-07-E0002-S00","SRVC, REPLACE RELIEF ","SHOCK     ","RELIEF            ","   ","100158","960203","5","47880","1","0","1","47880","09/30/2017","8","         ","            ","             ","CF 2277-S1"
"475","555","555-07-E0002-S00","SRVC, REPLACE RELIEF ","SHOCK     ","RELIEF            ","   ","100158","960203","6","17961","1","0","1","17961","09/30/2017","8","         ","            ","             ","CF 2277-S1"
"475","555","555-07-E0002-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","100158","960203","7","0","1","0","1","0","09/30/2017","8","         ","            ","             ","CF 2238-S1"
"475","555","555-02-V0017-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","105715","591200","21","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","555","555-02-V012A-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","105715","591200","22","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","556","556-01-V0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6742","591208","2","0","1","0","1","0","11/01/2014","1","         ","            ","             ",""
"475","556","556-01-V0010-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591551","2","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","556","556-01-V0011-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591551","4","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","556","556-01-V0013-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","920765","6","0","1","0","1","0","03/27/2015","8","         ","            ","             ",""
"475","565","565-01-HA001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","309","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","311","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","313","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA004-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","315","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA008-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","321","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA010-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","323","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA011-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","325","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA021-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","331","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA023-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","333","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA024-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","335","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","565","565-01-HA025-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","337","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
