"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount",""
"8019","465","671","      ","    671-96-0023B","723027171400-001","FOUNDATION, P/N 23B, STOKES ","20","12","03/08/2012","240","07/12/2011"," EA   ","0","0","12"," No     ","02/17/2012","03/25/2016","10.4","124.8",""
"8019","465","671","      ","    671-96-0025B","180100-000000164","FOUNDATION, P/N 25B, UPPER  ","14","8","03/08/2012","123","11/06/2011"," EA   ","0","0","8"," No     ","02/17/2012","03/25/2016","18.45","147.6",""
"8019","465","671","      ","    671-96-007AJ","         ARCHIVE","FND, P/N 7AJ, 18# DRY CHEM F","1","1","04/08/2016","14","03/25/2016"," LO   ","0","0","1"," No     ","03/25/2016","03/25/2016","0","0",""
"8019","465","671","      ","    671-96-00S27","         ARCHIVE","FND, SUB-ASSY S27, UPPER HOS","4","4","04/08/2016","180","10/11/2015"," LO   ","0","0","4"," No     ","03/25/2016","03/25/2016","0","0",""
"8019","465","671","      ","    671-96-00S28","         ARCHIVE","FND, SUB-ASSY S28, LOWER HOS","4","4","04/08/2016","180","10/11/2015"," LO   ","0","0","4"," No     ","03/25/2016","03/25/2016","0","0",""
"8019","465","671","      ","    671-96-00S29","         ARCHIVE","FND, SUB-ASSY S29, STWG BRKT","4","4","04/08/2016","180","10/11/2015"," LO   ","0","0","4"," No     ","03/25/2016","03/25/2016","0","0",""
"8019","465","671","      ","    671-96-022BB","721501091400-001","FND, P/N 22BB, STWG BRKT    ","1","1","04/08/2016","14","03/25/2016"," EA   ","0","0","1"," No     ","03/25/2016","03/25/2016","0","0",""
"8019","465","671","      ","    671-98-0007W","725430-000000002","MOUNTING CLIP, FAB IAW DETAI","6","6","06/15/2014","14","06/01/2014"," EA   ","2","0","4"," No     ","06/06/2014","07/31/2014","16.98","67.92",""
"8019","465","671","      ","    671-98-00S22","725430-000000006","CLIP, DECK, ELECTRICAL WORK ","12","12","02/07/2014","14","01/24/2014"," EA   ","0","0","12"," No     ","01/30/2014","01/30/2014","0","0",""
"8019","465","671","      ","    671-98-00S24","780802-000000009","STOWAGE BOX, BIG EYE BINOCUL","1","1","04/22/2015","123","12/20/2014"," EA   ","0","0","1"," No     ","04/16/2015","04/16/2015","1086.27","1086.27",""
"8019","465","982","      ","    982-01-00032","SRV520-011600001","DIVERS, RELEASE SECURITY BOO","1","1","09/25/2015","123","05/25/2015"," EA   ","0","0","1"," No     ","09/25/2015","09/25/2015","0","0",""
"8019","465","982","      ","    982-01-00033","SRV520-011600002","TUG TO OPEN AND MOVE SECURIT","1","1","09/25/2015","123","05/25/2015"," EA   ","0","0","1"," No     ","09/25/2015","09/25/2015","0","0",""
"8019","465","995","      ","    995-01-00012","110401-000000003","STRUCTURAL TUBING, SQUARE,  ","5","1","03/12/2012","123","11/10/2011"," EA   ","0","0","1"," No     ","02/06/2012","02/06/2012","953.16","953.16",""
"8019","465","995","      ","    995-27-SH537","SRV521-030600015","BELLOW GUARD, FAB AND INSTAL","2","2","02/11/2014","123","10/11/2013"," EA   ","0","0","2"," No     ","01/29/2014","01/29/2014","202.65","405.3",""
"8019","465","996","      ","    996-01-00201","         ARCHIVE","VENDOR SRVC, TRANSPORT GOODS","1","1","07/18/2015","123","03/17/2015"," LO   ","0","0","1"," No     ","06/16/2015","06/16/2015","0","0",""
"8019","465","110","      ","   18-441000CR12","   18-441000CR12","BAR, ROUND, 0.625"" DIA X 12'","4","2","05/30/2011","20","05/10/2011"," EA   ","0","0","2"," No     ","05/11/2011","06/27/2012","38","76",""
"8019","465","127","      ","127-01-51401-L26","            -L26","CERTIFICATE, IDENTICALITY   ","2","2","11/04/2011","60","09/05/2011"," EA   ","0","1","1"," No     ","11/04/2011","01/26/2012","0","0",""
"8019","465","127","      ","127-01-53301-801","160201-000000003","MANHOLE COVER KIT, CUNI 90-1","1","1","03/04/2016","112","11/13/2015"," EA   ","0","0","1"," No     ","02/23/2016","02/23/2016","972","972",""
"8019","465","167","      ","167-01-00001-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","05/14/2012","60","03/15/2012"," LO   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00001-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","05/14/2012","60","03/15/2012"," LO   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00001-L10","            -L10","LIST, SHIP LOOSE PARTS      ","1","1","05/14/2012","60","03/15/2012"," EA   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00002-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","05/04/2012","60","03/05/2012"," LO   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00002-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","05/04/2012","60","03/05/2012"," LO   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00002-L10","            -L10","LIST, SHIP LOOSE PARTS      ","1","1","05/04/2012","60","03/05/2012"," EA   ","0","0","1"," No     ","02/29/2012","02/29/2012","0","0",""
"8019","465","167","      ","167-01-00198-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00198-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00198-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00198-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00198-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00199-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00199-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00199-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00199-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","03/14/2011","60","01/13/2011"," LO   ","0","0","1"," No     ","03/07/2011","03/22/2011","0","0",""
"8019","465","167","      ","167-01-00303-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00303-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00303-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00303-L34","            -L34","PROVISIONING TECH DOC.      ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00303-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00313-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00313-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00313-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00313-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00314-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00314-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00314-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00314-L34","            -L34","PROVISIONING TECH DOC.      ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00314-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00380-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00380-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00380-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00380-L34","            -L34","PROVISIONING TECH DOC.      ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00380-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00381-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00381-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00381-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00381-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/25/2011","60","12/27/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00382-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","02/21/2011","60","12/23/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00382-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/21/2011","60","12/23/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00382-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","02/21/2011","60","12/23/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00382-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/21/2011","60","12/23/2010"," LO   ","0","0","1"," No     ","02/18/2011","02/18/2011","0","0",""
"8019","465","167","      ","167-01-00410-807","611100-000000009","ROUNDBAR                    ","4","4","03/07/2012","156","10/03/2011"," EA   ","0","1","5"," No     ","03/14/2011","03/21/2011","0.0001","0.0005",""
"8019","465","167","      ","167-01-00439-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","05/25/2011","60","03/26/2011"," EA   ","0","0","1"," No     ","03/14/2011","04/11/2011","0","0",""
"8019","465","259","      ","259-05-00023-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","05/14/2013","60","03/15/2013"," LO   ","0","0","1"," No     ","04/15/2013","05/14/2013","0","0",""
"8019","465","259","      ","259-05-SP001-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP001-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP001-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","08/16/2011","08/16/2011","0","0",""
"8019","465","259","      ","259-05-SP002-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","08/16/2011","0","0",""
"8019","465","259","      ","259-05-SP002-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP002-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","08/16/2011","08/16/2011","0","0",""
"8019","465","259","      ","259-05-SP003-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP003-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP003-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","08/16/2011","08/16/2011","0","0",""
"8019","465","259","      ","259-05-SP004-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP004-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","03/04/2011","06/24/2011","0","0",""
"8019","465","259","      ","259-05-SP004-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","04/05/2012","60","02/05/2012"," LO   ","0","0","1"," No     ","08/16/2011","08/16/2011","0","0",""
"8019","465","259","      ","259-06-00999-818","         ARCHIVE","BOX OF (148) 2"" X 2"" WASHERS","1","1","10/18/2012","42","09/06/2012"," LO   ","0","0","1"," No     ","01/18/2011","07/20/2011","0","0",""
"8019","465","433","      ","433-01-00002-824","413500-000000026","JBPDS INLET FEEDTHROUGH, BAW","1","1","11/21/2014","48","10/04/2014"," EA   ","0","0","1"," No     ","01/08/2015","01/08/2015","0","0",""
"8019","465","433","      ","433-01-00002-825","413500-000000027","JBPDS EXHAUST FEEDTHROUGH   ","2","2","11/21/2014","48","10/04/2014"," EA   ","0","0","2"," No     ","01/08/2015","01/08/2015","0","0",""
"8019","465","512","      ","512-01-00015-L10","            -L10","LIST, SHIP LOOSE PARTS      ","1","1","08/01/2011","60","06/02/2011"," EA   ","0","0","1"," No     ","04/08/2011","10/11/2011","0","0",""
"8019","465","512","      ","512-01-00015-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","08/01/2011","60","06/02/2011"," LO   ","0","0","1"," No     ","04/08/2011","04/13/2011","0","0",""
"8019","465","512","      ","512-01-00015-L15","            -L15","DATA, WEIGHT                ","1","1","05/01/2012","60","03/02/2012"," LO   ","0","0","1"," No     ","04/08/2011","06/24/2011","0","0",""
"8019","465","512","      ","512-01-00015-L15","            -L15","DATA, WEIGHT                ","1","1","05/01/2012","60","03/02/2012"," LO   ","0","0","1"," No     ","04/08/2011","06/24/2011","0","0",""
"8019","465","512","      ","512-01-00015-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","07/15/2011","60","05/16/2011"," LO   ","0","0","1"," No     ","04/08/2011","06/24/2011","0","0",""
"8019","465","512","      ","512-01-0F32B-L02","            -L02","MANUALS, TECHNICAL, PRELIMIN","1","1","08/01/2012","60","06/02/2012"," LO   ","0","0","1"," No     ","05/08/2012","05/08/2012","0","0",""
"8019","465","512","      ","512-01-0F32B-L08","            -L08","DRAWINGS, PRELIMINARY       ","1","1","08/01/2012","60","06/02/2012"," LO   ","0","0","1"," No     ","05/08/2012","05/08/2012","0","0",""
"8019","465","512","      ","512-01-0F32B-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","08/01/2012","60","06/02/2012"," LO   ","0","0","1"," No     ","05/08/2012","05/08/2012","0","0",""
"8019","465","582","      ","582-01-00004-804","724502-000000032","FOLDING CHOCK, OPERATING INS","1","1","05/30/2012","365","05/31/2011"," EA   ","0","0","1"," No     ","03/02/2012","03/02/2012","0","0",""
