"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","","","",""
"469","86","    086-01-00018","HVAC/COLLECTIVE PROT ","MANUAL    ","SYSTEM            ","   ","100503","690814","11","1","4329.12","2846.37","1482.75","1482.75","12/31/2014","8","         ","            ","","","","","","","","","","","",""
"469","86","    086-01-00021","EQUIPMENT TECHNICAL  ","          ","                  ","   ","100503","690814","12","1","190676.24","190143.4","532.84","532.84","12/31/2014","8","         ","            ","","","","","","","","","","","",""
"469","86","    086-01-00003","SHIP INFORMATION BOO ","BOOK      ","INFORMATION       ","   ","100503","690814","17","1","344.09","344","0.09","0.09","07/08/2016","8","         ","            ","","","","","","","","","","","",""
"469","86","    086-09-00006","PROVIDE TECHNICAL MA ","          ","                  ","   ","100503","750973","8","1","5694.4","3744.4","1950","1950","07/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","86","    086-09-00006","PROVIDE TECHNICAL MA ","          ","                  ","   ","100503","750973","11","1","6295.2","1801.1","4494.1","4494.1","12/15/2015","8","         ","            ","","","","","","","","","","","",""
"469","86","    086-09-00009","PROVIDE TECHNICAL MA ","MANUAL    ","TECHNICAL         ","   ","100503","751274","1","1","22204.5","10050","12154.5","12154.5","12/31/2016","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","86","086M - INSTRUCTION","BOOKS              ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 086 :       34762.09","","","","","","","","","","","","","","","","","",""
"469","89","089-573-01-00002","SUSTAINMENT TRAINING ","TRAINING  ","                  ","   ","106712","751297","1","7254","1","0","1","7254","03/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","89","089-167-01-00004","FACTORY TRAINING CRA ","TRAINING  ","FACTORY           ","   ","106751","751298","1","8540","1","0","1","8540","03/01/2017","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","89","089M - TRAINING EQUIPMENT","            ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 089 :       15794.00","","","","","","","","","","","","","","","","","",""
"469","92","    092-01-00007","TESTING SERVICES FOR ","TESTING   ","SERVICE           ","   ","100638","574775","1","5000","1","0.49","0.5","2512.5","05/31/2015","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","92","092M - GENERAL REQUIREMENTS","F         ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 092 :        2512.50","","","","","","","","","","","","","","","","","",""
"469","110","    DP-13M085T35","DR PL,DH36,8.5MM X 8 ","          ","                  ","   ","1","540354","1","295.14","-1","0","-1","-295.14","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-13M145E40","DR PL,DH36,14.5MM X  ","          ","                  ","   ","1","540354","2","203.74","-1","0","-1","-203.74","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-13M145M24","DR PL,DH36,14.5MM X  ","          ","                  ","   ","1","540354","3","224.11","-1","0","-1","-224.11","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-14M095T05","DR PL, HSLA80,9.5MM  ","          ","                  ","   ","1","540354","4","67.89","-5","0","-5","-339.45","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-14M120T10","DR PL,HSLA80,12MM X  ","          ","                  ","   ","1","540354","5","112.42","-1","0","-1","-112.42","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-14M120T11","DR PL,HSLA80,12MM X  ","          ","                  ","   ","1","540354","6","123.66","-1","0","-1","-123.66","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-15M090E08","DR PL,EH36,9MM X 3'  ","          ","                  ","   ","1","540354","7","25.26","-1","0","-1","-25.26","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-15M120T12","DR PL, EH36, 12MM X  ","          ","                  ","   ","1","540354","8","134.9","-1","0","-1","-134.9","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    DP-15M120T13","DR PL, EH36, 12MM X  ","          ","                  ","   ","1","540354","9","146.15","-1","0","-1","-146.15","07/01/2016","100","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S004","TEE MT 4 X 3.25 LB X ","TEE       ","MT                ","   ","1","605883","1","0","418","346","72","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S006","TEE MT 6 X 5.9 LB X  ","TEE       ","MT                ","   ","1","605883","3","0","144","132","12","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S008","TEE WT 6 X 8 LB X 40 ","TEE       ","WT                ","   ","1","605883","5","0","120","0","120","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S010","TEE, WT 9 X 17.5LB X ","TEE       ","WT                ","   ","1","605883","7","0","1","0","1","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S011","TEE WT 6 X 13 LB X 4 ","TEE       ","WT                ","   ","1","605883","8","0","44","32","12","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S012","TEE WT 4 X 10.5 LB X ","TEE       ","WT                ","   ","1","605883","9","0","10","0","10","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S013","TEE WT 155 X 16.35 X ","TEE       ","WT                ","   ","1","605883","10","0","67","0","67","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS004","TEE, MT 4 X 3.25 LB  ","TEE       ","MT                ","   ","1","605883","11","0","12","30","20","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS005","TEE, MT 5 X 4.5 LB X ","TEE       ","MT                ","   ","1","605883","12","0","18","10","8","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS104","TEE MT 4 X 3.25 LB X ","TEE       ","MT                ","   ","1","605883","13","0","8","4","4","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS105","TEE, MT 8.5 X 6.3LB  ","TEE       ","MT                ","   ","1","605883","14","0","15","14","1","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS106","MT 6 X 5.9LB X 40',  ","TEE       ","MT                ","   ","1","605883","15","0","2","0","2","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS204","TEE MT 4 X 3.25 LB X ","TEE       ","MT                ","   ","1","605883","17","0","1","0","1","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS305","TEE, MT 8.5 X 6.3LB  ","TEE       ","MT                ","   ","1","605883","20","0","28","20","8","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS505","TEE, MT 5 X 4.5 LB X ","TEE       ","MT                ","   ","1","605883","22","0","16","0","16","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS108","TEE, WT 6 X 8 LB X 4 ","TEE       ","WT                ","   ","1","605883","23","0","58","47","11","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS109","TEE MT 3 X 2.2 LB X  ","TEE       ","MT                ","   ","1","605883","24","0","124","109","15","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS307","TEE, WT 6 X 7 LB X 4 ","TEE       ","WT                ","   ","1","605883","27","0","24","0","24","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS605","TEE, WT 5 X 4.5LB X  ","TEE       ","WT                ","   ","1","605883","28","0","16","0","16","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","   16-16W0701140","TEE, 7"" X 11"" X 40', ","TEE       ","WT SHAPE          ","   ","1","605883","29","0","8","0","8","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","   16-16W0701340","TEE, 7"" X 13 X 40',  ","TEE       ","WT SHAPE          ","   ","1","605883","30","0","6","0","6","0","09/06/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S005","TEE, MT 5 X 4.5 LB X ","TEE       ","MT                ","   ","1","605883","31","0","20","12","8","0","11/05/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS108","TEE, WT 6 X 8 LB X 4 ","TEE       ","WT                ","   ","1","605883","34","0","31","19","12","0","11/05/2012","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS207","TEE WT 6X7LBX40'ABS  ","TEE       ","WT                ","   ","1","605883","45","0","1","0","1","0","02/21/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","   12-22E0217520","BAR, FLAT, 1-3/4"" X  ","BAR       ","FLAT              ","   ","1","605883","47","0","402","0","402","0","03/28/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS304","TEE, MT 4 X 3.25LB X ","TEE       ","MT                ","   ","1","605883","49","0","14","0","14","0","07/05/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS304","TEE, MT 4 X 3.25LB X ","TEE       ","MT                ","   ","1","605883","51","0","12","0","12","0","08/17/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS206","TEE, MT 6 X 5.9 LB X ","TEE       ","MT                ","   ","1","605883","53","0","3","0","3","0","08/27/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS304","TEE, MT 4 X 3.25LB X ","TEE       ","MT                ","   ","1","605883","54","0","8","0","8","0","08/27/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS206","TEE, MT 6 X 5.9 LB X ","TEE       ","MT                ","   ","1","605883","55","0","4","0","4","0","10/10/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S009","TEE MT 3 X 2.2 LB X  ","TEE       ","MT                ","   ","1","605883","56","0","3","0","3","0","10/24/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-WS304","TEE, MT 4 X 3.25LB X ","TEE       ","MT                ","   ","1","605883","57","0","4","0","4","0","10/24/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S009","TEE MT 3 X 2.2 LB X  ","TEE       ","MT                ","   ","1","605883","58","0","6","0","6","0","10/29/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-0S009","TEE MT 3 X 2.2 LB X  ","TEE       ","MT                ","   ","1","605883","59","0","20","0","20","0","11/26/2013","1","         ","            ","","","","","","","","","","","",""
"469","110","    110-00-MS105","TEE, MT 8.5 X 6.3LB  ","TEE       ","MT                ","   ","1","605883","60","0","6","0","6","0","02/07/2014","1","         ","            ","","","","","","","","","","","",""
"469","110","    D1SD2-00-E01","FDN ASSY E           ","          ","                  ","   ","107527","606469","28","0","1","0","1","0","10/25/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D01","FDN ASSY D           ","          ","                  ","   ","107527","606471","2","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D02","FDN ASSY D           ","          ","                  ","   ","107527","606471","3","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D08","FDN ASSY D           ","          ","                  ","   ","107527","606471","4","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D09","FDN ASSY D           ","          ","                  ","   ","107527","606471","5","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D12","FDN ASSY D           ","          ","                  ","   ","107527","606471","7","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D13","FDN ASSY D           ","          ","                  ","   ","107527","606471","8","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D14","FDN ASSY D           ","          ","                  ","   ","107527","606471","9","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D15","FDN ASSY D           ","          ","                  ","   ","107527","606471","10","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D18","FDN ASSY D           ","          ","                  ","   ","107527","606471","13","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D19","FDN ASSY D           ","          ","                  ","   ","107527","606471","14","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D20","FDN ASSY D           ","          ","                  ","   ","107527","606471","15","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-D21","FDN ASSY D           ","          ","                  ","   ","107527","606471","16","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-E03","FDN ASSY D           ","          ","                  ","   ","107527","606471","19","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","110","    D2SD1-00-E04","FDN ASSY D           ","          ","                  ","   ","107527","606471","20","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
