"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost",""
"507","507-03-20343","LABELS, COMPT 2-34-3-T        ","LO ","1","$0.01","$0.01",""
"507","507-03-20344","LABELS, COMPT 2-34-4-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-20362","LABELS, COMPT 2-36-2-T        ","LO ","1","$0.01","$0.01",""
"507","507-03-20401","LABELS, COMPT 2-40-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20402","LABELS, COMPT 2-40-2-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-20403","LABELS, COMPT 2-40-3-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20404","LABELS, COMPT 2-40-4-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20411","LABELS, COMPT 2-41-1-T        ","LO ","1","$0.01","$0.01",""
"507","507-03-20431","LABELS, COMPT 2-43-1-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-20450","LABELS, COMPT 2-45-0-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20451","LABELS, COMPT 2-45-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20452","LABELS, COMPT 2-45-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20453","LABELS, COMPT 2-45-3-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20454","LABELS, COMPT 2-45-4-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20471","LABELS, COMPT 2-47-1-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-20482","LABELS, COMPT 2-48-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20502","LABELS, COMPT 2-50-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20511","LABELS, COMPT 2-51-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-20524","LABELS, COMPT 2-52-4-T        ","LO ","1","$0.01","$0.01",""
"507","507-03-20526","LABELS, COMPT 2-52-6-A        ","LO ","1","$0.01","$0.01",""
"507","507-03-20531","LABELS, COMPT 2-53-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-25201","LABELS, COMPT 2-53-01-L       ","LO ","1","$0.01","$0.01",""
"507","507-03-30041","LABELS, COMPT 3-4-1-A         ","LO ","1","$0.01","$0.01",""
"507","507-03-30042","LABELS, COMPT 3-4-2-A         ","LO ","1","$0.01","$0.01",""
"507","507-03-30051","LABELS, COMPT 3-5-1-L         ","LO ","1","$0.01","$0.01",""
"507","507-03-30071","LABELS, COMPT 3-7-1-K         ","LO ","1","$0.01","$0.01",""
"507","507-03-30082","LABELS, COMPT 3-8-2-A         ","LO ","1","$0.01","$0.01",""
"507","507-03-30101","LABELS, COMPT 3-10-1-K        ","LO ","1","$0.01","$0.01",""
"507","507-03-30111","LABELS, COMPT 3-11-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30112","LABELS, COMPT 3-11-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30130","LABELS, COMPT 3-13-0-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30151","LABELS, COMPT 3-15-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30180","LABELS, COMPT 3-18-0-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30181","LABELS, COMPT 3-18-1-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30184","LABELS, COMPT 3-18-4-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30201","LABELS, COMPT 3-20-1-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-30241","LABELS, COMPT 3-24-1-C        ","LO ","1","$0.01","$0.01",""
"507","507-03-30242","LABELS, COMPT 3-24-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30450","LABELS, COMPT 3-45-0-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-30462","LABELS, COMPT 3-46-2-L        ","LO ","1","$0.01","$0.01",""
"507","507-03-30464","LABELS, COMPT 3-46-4-T        ","LO ","1","$0.01","$0.01",""
"507","507-03-30472","LABELS, COMPT 3-47-2-C        ","LO ","1","$0.01","$0.01",""
"507","507-03-30502","LABELS, COMPT 3-50-2-C        ","LO ","1","$0.01","$0.01",""
"507","507-03-30540","LABELS, COMPT 3-54-0-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-30650","LABELS, COMPT 3-65-0-Q        ","LO ","1","$0.01","$0.01",""
"507","507-03-40070","LABELS, COMPT 4-7-0-V         ","LO ","1","$0.01","$0.01",""
"507","507-03-40110","LABELS, COMPT 4-11-0-E        ","LO ","1","$0.01","$0.01",""
"507","507-03-40150","LABELS, COMPT 4-15-0-E        ","LO ","1","$0.01","$0.01",""
"507","507-03-50340","LABELS, COMPT 5-34-0-E        ","LO ","1","$0.01","$0.01",""
"507","507-03-50650","LABELS, COMPT 5-65-0-E        ","LO ","1","$0.01","$0.01",""
"507","507-03-51801","LABELS, COMPT 5-18-01-E       ","LO ","1","$0.01","$0.01",""
"507","507-03-52601","LABELS, COMPT 5-26-01-E       ","LO ","1","$0.01","$0.01",""
"507","507-03-54501","LABELS, COMPT 5-45-01-E       ","LO ","1","$0.01","$0.01",""
"507","507-03-55401","LABELS, COMPT 5-54-01-E       ","LO ","1","$30,900.00","$30,900.00",""
"508","508-01-00004","INSULATION, PIPE, 3/4"" IPS    ","EA ","200","$0.87","$174.00",""
"508","508-01-00007","INSULATION, PIPE, 1-1/2"" IPS  ","EA ","114","$1.26","$143.64",""
"508","508-01-00008","INSULATION, PIPE, 2"" IPS      ","EA ","66","$1.64","$108.24",""
"508","508-01-00009","INSULATION, PIPE, 2-1/2"" IPS  ","EA ","420","$2.06","$865.20",""
"508","508-01-00010","INSULATION, PIPE, 3"" IPS      ","EA ","144","$2.24","$322.56",""
"508","508-01-00011","INSULATION, PIPE, 4"" IPS      ","EA ","168","$3.33","$559.44",""
"508","508-01-00015","INSULATION, PIPE, 1/4"" IPS,   ","FT ","180","$1.00","$179.84",""
"508","508-01-00017","INSULATION, PIPE, 1/2"" IPS,   ","FT ","252","$1.19","$299.88",""
"508","508-01-00018","INSULATION, PIPE, 3/4"" IPS,   ","FT ","1080","$1.44","$1,555.20",""
"508","508-01-00019","INSULATION, PIPE, 1"" IPS,     ","FT ","399","$1.62","$646.38",""
"508","508-01-00020","INSULATION, PIPE, 1-1/4"" IPS, ","FT ","144","$2.16","$311.04",""
"508","508-01-00021","INSULATION, PIPE, 1-1/2"" IPS, ","FT ","778","$2.43","$1,890.54",""
"508","508-01-00022","INSULATION, PIPE, 2"" IPS,     ","FT ","700","$2.86","$2,002.00",""
"508","508-01-00023","INSULATION,PIPE,2-1/2"" IPS    ","FT ","336","$3.77","$1,266.72",""
"508","508-01-00024","INSULATION, PIPE, 3"" IPS,     ","FT ","510","$4.29","$2,187.90",""
"508","508-01-00025","INSULATION, PIPE, 4"" IPS,     ","FT ","972","$5.31","$5,161.32",""
"508","508-01-00026","INSULATION,PIPE, 5"" IPS       ","FT ","812","$6.52","$5,294.24",""
"508","508-01-00027","INSULATION,PIPE, 6"" IPS       ","FT ","348","$11.53","$4,012.44",""
"508","508-01-00029","INSULATION,PIPE, 1/4"" NOM.    ","EA ","40","$0.60","$24.00",""
"508","508-01-00030","INSULATION,PIPE, 3/8"" NOM.    ","EA ","540","$0.65","$351.00",""
"508","508-01-00031","INSULATION,PIPE, 1/2"" NOM.    ","EA ","1500","$0.75","$1,125.00",""
"508","508-01-00032","INSULATION,PIPE, 3/4"" NOM.    ","EA ","900","$0.78","$702.00",""
"508","508-01-00033","INSULATION,PIPE, 1-1/4"" NOM.  ","EA ","360","$0.90","$324.00",""
"508","508-01-00034","INSULATION,PIPE, 1 1/2"" NOM.  ","EA ","648","$1.04","$673.92",""
"508","508-01-00035","INSULATION,PIPE, 2"" NOM.      ","EA ","144","$1.32","$190.08",""
"508","508-01-00036","INSULATION,PIPE, 1/4""NOM.TUBE ","FT ","100","$0.92","$91.67",""
"508","508-01-00037","INSULATION,PIPE,3/8""NOM.TUBE  ","FT ","300","$1.00","$299.73",""
"508","508-01-00038","INSULATION,PIPE,1/2""NOM.TUBE  ","FT ","1300","$1.01","$1,313.00",""
"508","508-01-00039","INSULATION,PIPE,3/4""NOM.TUBE  ","FT ","1386","$1.19","$1,649.34",""
"508","508-01-00040","INSULATION,PIPE,1-1/4""NOM.TUBE","FT ","858","$1.62","$1,389.96",""
"508","508-01-00041","INSULATION,PIPE,1-1/2""NOM.TUBE","FT ","504","$2.16","$1,088.64",""
"508","508-01-00042","INSULATION,PIPE, 2""NOM.TUBE   ","FT ","363","$2.62","$951.06",""
"508","508-01-00043","INSULATION,PIPE, 1"" NOM.      ","EA ","125","$4.11","$513.75",""
"508","508-01-00044","INSULATION,PIPE, 3"" NOM.      ","EA ","100","$5.98","$598.00",""
"508","508-01-00045","INSULATION,PIPE, 1/2"" IPS     ","EA ","80","$7.37","$589.60",""
"508","508-01-00046","INSULATION,PIPE, 2-1/2"" IPS   ","EA ","120","$13.37","$1,604.40",""
"508","508-01-00047","INSULATION,PIPE, 4"" IPS       ","EA ","120","$10.56","$1,267.20",""
"508","508-01-00048","INSULATION,PIPE, 8"" IPS       ","EA ","120","$10.56","$1,267.20",""
"508","508-01-00049","INSULATION,PIPE, 4 FT WIDE    ","EA ","1000","$2.49","$2,490.00",""
"508","508-01-00050","LAGGING CLOTH, MIL-C-20079G   ","EA ","2","$9.41","$18.82",""
"508","508-01-00051","ADHESIVE/FILLER, ""QUICK COTE"" ","EA ","2","$27.00","$54.00",""
"508","508-01-00052","ADHESIVE, SODIUM SILICATE     ","EA ","2","$16.25","$32.50",""
"508","508-01-CH001","J15/J16 PCW CHANGES           ","EA ","1","$74.00","$74.00",""
"508","508-01-CH002","GUN/DECOY CHANGE 6-12-09      ","EA ","1","$500.00","$500.00",""
"508","508-01-Z0001","ADJ FROM FY08 TO FY09 BOM     ","LO ","1","$19,189.93","$19,189.93",""
"509","509-01-00003","ADHESIVE, 1 GAL PAIL, LAGGING,","EA ","140","$18.68","$2,615.20",""
"509","509-01-0001A","INSULATION, THERMAL,          ","SF ","12300","$2.08","$25,584.00",""
"512","512-00-00001","CAPSCREW, 3/8-16 UNC-2A x 4"" L","EA ","300","$1.30","$390.00",""
"512","512-00-00003","CAPSCREW, 3/8-16 UNC-2A x 5"" L","EA ","300","$1.33","$399.00",""
"512","512-00-00004","CAPSCREW, 1/2-13 UNC-2A x 4-1/","EA ","200","$2.95","$590.00",""
"512","512-00-00005","CAPSCREW, 1/2-13 UNC-2A x 5"" L","EA ","100","$3.90","$390.00",""
"512","512-00-00006","CAPSCREW, 1/2-13 UNC-2A x 5-1/","EA ","120","$7.35","$882.00",""
"512","512-00-00009","CAPSCREW, 3/8-16 UNC-2A x 4-1/","EA ","200","$3.61","$722.00",""
"512","512-00-00016","CAPSCREW, 3/8-16 UNC-2A x 1-1/","EA ","100","$1.36","$136.00",""
"512","512-00-00017","CAPSCREW, 3/8-16 UNC-2A x 1-1/","EA ","100","$1.08","$108.00",""
"512","512-00-00018","CAPSCREW, 3/8-16 UNC-2A x 1-3/","EA ","50","$0.94","$47.00",""
"512","512-00-00019","CAPSCREW, 3/8-16 UNC-2A x 3-1/","EA ","50","$4.15","$207.50",""
"512","512-00-00020","CAPSCREW, 1/2-13 UNC-2A x 1-1/","EA ","50","$1.47","$73.50",""
"512","512-00-00021","CAPSCREW, 1/2-13 UNC-2A x 1-1/","EA ","100","$1.92","$192.00",""
"512","512-00-00022","CAPSCREW, 1/2-13 UNC-2A x 1-3/","EA ","100","$1.94","$194.00",""
"512","512-00-00023","NUT, SLFLKG, 3/8-16 UNJC-3B, H","EA ","50","$0.64","$32.00",""
"512","512-00-00035","NUT, FLEXIBLE LKG, 3/8""-16 CAD","PG ","18","$78.00","$1,404.00",""
"512","512-00-00036","NUT, FLEXIBLE, LKG, 3/8""-16, 3","PG ","0","$0.00","$0.00",""
"512","512-00-00354","PIPE, 4"" IPS, SCH 10S, ALUMINU","LF ","20","$11.13","$222.60",""
"512","512-00-00359","PIPE, 6"" IPS SCH 10S, ALUMINUM","LF ","20","$19.57","$391.40",""
"512","512-00-00365","PIPE, 3"" IPS, SCH 10S, ALUMINU","LF ","20","$9.07","$181.40",""
"512","512-00-00S04","SHEET, 11GA X48""X8', GALV STL ","EA ","100","$72.60","$7,260.00",""
"512","512-00-00S10","PLATE, 1/4"", 8' X 20', ALUMINU","EA ","5","$1,440.00","$7,200.00",""
"512","512-00-00S16","SHEET, STAINLESS STEEL, 316, 2","EA ","6","$178.37","$1,070.22",""
"512","512-00-00S18","ANGLE, ALUM, 1 1/2"" X 1 1/2"" X","EA ","5","$73.95","$369.75",""
"512","512-00-00S20","ANGLE, EQUAL LEGS, L1-1/2 x 1-","EA ","45","$34.09","$1,534.05",""
"512","512-00-00S21","BAR, FLAT, 3/16""X3""X20', STL  ","LF ","140","$1.05","$147.00",""
"512","512-00-00S22","ANGLE, EQUAL LEGS, STEEL      ","EA ","40","$21.84","$873.60",""
"512","512-00-00S23","PIPE,STL,3"",PL,SCH 40 IPS 3.50","LF ","30","$5.92","$177.60",""
"512","512-00-00S24","PIPE,STL,4"",PL,SCH 40 IPS 4.50","LF ","20","$8.76","$175.20",""
"512","512-00-00S27","PIPE,STL,6"",PL,SCH 40 IPS 6.62","LF ","20","$8.64","$172.80",""
"512","512-00-00S30","PIPE, PLAIN END, 8"" NOM, STEEL","LF ","20","$10.81","$216.20",""
"512","512-00-00S33","PIPE, PLAIN END, 10"" NOM, STL,","LF ","5","$13.65","$68.25",""
"512","512-00-00S34","PIPE,STL,5"",PL,SCH 40 IPS 5.56","LF ","5","$5.99","$29.95",""
"512","512-00-00S37","TUBE, ROUND MECHANICAL, STEEL,","LF ","5","$16.64","$83.20",""
"512","512-00-00S47","PLATE ALUMINUM, 3/8"" THK, 4' X","EA ","2","$478.00","$956.00",""
"512","512-00-00S48","PLATE ALUMINUM, 1/2"" THK, 4' X","EA ","2","$795.20","$1,590.40",""
"512","512-00-00S50","PLATE, HOT ROLLED, CARBON STL,","EA ","50","$148.25","$7,412.50",""
"512","512-00-00S52","PIPE, 8"" DIA, 6063T-6 ALUM, SC","LF ","20","$31.08","$621.60",""
"512","512-00-00S63","PLATE, STL, 1/2"" THK, 48""X96"",","EA ","2","$379.01","$758.02",""
"512","512-00-00S72","ANGLE,5"" X 3"" X 1/4""          ","EA ","2","$96.29","$192.58",""
"512","512-00-00S73","ANGLE,4"" X 4"" X 1/4""          ","EA ","2","$96.29","$192.58",""
"512","512-00-00S74","SHEET, SST 316, 16 GA, QQ-S-76","EA ","2","$265.60","$531.20",""
"512","512-00-00S75","BAR, FLAT, 3/16X1-1/2X20, STL ","LF ","74","$15.00","$1,110.00",""
"512","512-00-00S76","ANGLE, ALUMINUM, 3 X 2 X 1/4 -","EA ","2","$787.50","$1,575.00",""
"512","512-00-00S79","PIPE,3"" IPS, 3.500 OD X 3.068 ","LF ","30","$20.31","$609.30",""
"512","512-00-00S80","PIPE,4"" IPS, 4.500 OD X 4.026 ","LF ","20","$27.95","$559.00",""
"512","512-00-00S81","TUBE, ROUND MECHANICAL, STEEL,","LF ","20","$104.82","$2,096.40",""
"512","512-00-0SC16","WIRE MESH, SST 316, SQUARE, ME","EA ","1","$142.00","$142.00",""
"512","512-00-0SCAL","WIRE MESH, AL, MESH SIZE 2, (7","RO ","1","$464.00","$464.00",""
"512","512-00-A0S09","PLATE, ALUM, .188"" THK, 48"" X ","EA ","1","$340.08","$340.08",""
"512","512-01-00001","CHANGES FOR GT ELECTRIC       ","LO ","1","$1,100.00","$1,100.00",""
"512","512-01-00003","VANEAXIAL AND TUBEAXIAL FAN, I","LO ","1","$304,528.00","$304,528.00",""
"512","512-01-00003-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$0.01","$0.01",""
"512","512-01-00003-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01",""
"512","512-01-00003-L13","LIST, PREVENTATIVE MAINTENANCE","EA ","1","$0.01","$0.01",""
"512","512-01-00003-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01",""
"512","512-01-00003-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"512","512-01-00003-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01",""
"512","512-01-00003-L36","DATA, RELIABILITY REQUIREMENTS","EA ","1","$0.00","$0.00",""
"512","512-01-00003-L37","DATA, LIFE CYCLE COST REQUIREM","EA ","1","$0.01","$0.01",""
"512","512-01-00003-L41","LIST OF RECOMMENDED SPARE PART","LO ","1","$0.01","$0.01",""
"512","512-01-00003-L46","DATA SHOCK IAW APPENDIX ""E""   ","EA ","1","$0.01","$0.01",""
"512","512-01-00003-L52","TESTING, NOISE AND VIBRATION  ","EA ","1","$0.01","$0.01",""
"512","512-01-00003-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01",""
"512","512-01-00005","DUCT AND GRAVITY COOLING COILS","EA ","1","$74,674.00","$74,674.00",""
"512","512-01-00005-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$0.00","$0.00",""
"512","512-01-00005-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$25.00","$25.00",""
"512","512-01-00005-L13","LIST, PREVENTATIVE MAINTENANCE","EA ","1","$25.00","$25.00",""
"512","512-01-00005-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$25.00","$25.00",""
"512","512-01-00005-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$25.00","$25.00",""
"512","512-01-00005-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"512","512-01-00005-L34","PROVISIONING TECH DOC.        ","LO ","1","$25.00","$25.00",""
"512","512-01-00005-L36","DATA, RELIABILITY REQUIREMENTS","EA ","1","$0.01","$0.01",""
"512","512-01-00005-L37","DATA, LIFE CYCLE COST REQUIREM","EA ","1","$0.01","$0.01",""
"512","512-01-00005-L41","LIST OF RECOMMENDED SPARE PART","LO ","1","$25.00","$25.00",""
"512","512-01-00007","HVAC TURN-KEY INSTALLATION    ","EA ","1","$3,666,783.00","$3,666,783.00","X"
"512","512-01-00007-002","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$0.01","$0.01",""
"512","512-01-00007-008","DRAWINGS PRELIMINARY          ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-009","DRAWINGS, FINAL               ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-010","LIST, SHIP LOOSE PARTS        ","EA ","1","$0.01","$0.01",""
"512","512-01-00007-011","CERTIFICATES, REGULATORY BODY,","LO ","1","$0.01","$0.01",""
"512","512-01-00007-013","LIST, PREVENTATIVE, MAINTENANC","EA ","1","$0.01","$0.01",""
"512","512-01-00007-015","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-018","LIST, REPLACEMENT FILTERS     ","EA ","1","$0.01","$0.01",""
"512","512-01-00007-020","SUPPORT, VENDOR               ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-022","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-023","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01",""
"512","512-01-00007-033","FAMILIARIZATION TRAINING      ","EA ","1","$0.01","$0.01",""
"512","512-01-00007-034","PROVISIONING TECH DOCUMENTATIO","LO ","1","$0.01","$0.01",""
"512","512-01-00007-035","LIST OF VENDOR DRAWINGS       ","EA ","1","$0.01","$0.01",""
"512","512-01-00007-036","DATA, RELIABILITY REQUIREMENTS","EA ","1","$0.01","$0.01",""
"512","512-01-00007-037","DATA, LIFE CYCLE COST REQUIREM","EA ","1","$0.01","$0.01",""
"512","512-01-00007-041","LIST OF SPARE PARTS           ","EA ","1","$0.01","$0.01",""
"512","512-01-00007-043","NON-RECURRING ENGINEERING     ","LO ","1","$0.01","$0.01",""
"512","512-01-00008","CENTRIFUGAL FAN IAW PTS 0403-2","EA ","1","$9,253.00","$9,253.00",""
"512","512-01-00008-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"512","512-01-00009","GRADE ""A"" ELECTRIC DUCT HEATER","LO ","1","$10,070.00","$10,070.00",""
"512","512-01-00009-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01",""
"512","512-01-00009-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$50.00","$50.00",""
"512","512-01-00009-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$50.00","$50.00",""
"512","512-01-00009-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$50.00","$50.00",""
"512","512-01-00009-L34","PROVISIONING TECH DOC.        ","LO ","1","$50.00","$50.00",""
"512","512-01-00009-L46","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01",""
"512","512-01-00014","VENTILATION WATERTIGHT CLOSURE","LO ","1","$563,803.00","$563,803.00",""
"512","512-01-00014-801","ELECTRICAL CABLE ASSEMBLY IAW ","EA ","43","$0.01","$0.43",""
"512","512-01-00014-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$1,000.00","$1,000.00",""
"512","512-01-00014-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L13","LIST, PREVENTATIVE MAINTENANCE","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L16","LIST, INSTALLATION & CHECK-OUT","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L17","LIST, SPECIAL TOOLS           ","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L19","LIST, SPECIAL TEST EQUIPMENT  ","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$500.00","$500.00",""
"512","512-01-00014-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L35","LIST OF VENDOR DRAWINGS       ","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L36","DATA, RELIABILITY REQUIREMENTS","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L37","DATA, LIFE CYCLE COST REQUIREM","EA ","1","$0.01","$0.01",""
"512","512-01-00014-L41","LIST OF RECOMMENDED SPARE PART","LO ","1","$0.01","$0.01",""
"512","512-01-00014-L46","DATA SHOCK IAW APPENDIX ""E""   ","EA ","1","$0.01","$0.01",""
"512","512-01-00038","CONTROLLER, ELECTRIC HEATER, T","EA ","3","$0.00","$0.00",""
"512","512-01-00038-800","THERMOCOUPLE, TYPE J, BULKHEAD","EA ","2","$0.00","$0.00",""
"512","512-01-00038-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.00","$0.00",""
"512","512-01-00A17","FAN COIL FOR SECURITY FORCE   ","EA ","1","$20,725.00","$20,725.00",""
"512","512-01-00A17-002","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$0.01","$0.01",""
"512","512-01-00A17-008","DRAWINGS PRELIMINARY          ","LO ","1","$0.01","$0.01",""
"512","512-01-00A17-009","DRAWINGS, FINAL               ","LO ","1","$0.01","$0.01",""
"512","512-01-00A17-013","LIST, PREVENTATIVE, MAINTENANC","EA ","1","$0.01","$0.01",""
"512","512-01-00A17-015","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01",""
"512","512-01-00A17-018","LIST, REPLACEMENT FILTERS     ","EA ","1","$0.01","$0.01",""
"512","512-01-00A17-022","MANUALS, TECHNICAL, FINAL     ","LO ","1","$1,000.00","$1,000.00",""
"512","512-01-00A17-034","PROVISIONING TECH DOCUMENTATIO","LO ","1","$0.01","$0.01",""
"512","512-01-00A17-041","LIST OF SPARE PARTS           ","EA ","1","$0.01","$0.01",""
"512","512-01-00A18","FAN COIL FOR LOWER TRIGON ROOM","EA ","1","$15,000.00","$15,000.00",""
"512","512-01-00A18-002","MANUALS, TECHNICAL, PRELIMINAR","LO ","1","$0.01","$0.01",""
"512","512-01-00A18-008","DRAWINGS PRELIMINARY          ","LO ","1","$0.01","$0.01",""
"512","512-01-00A18-009","DRAWINGS, FINAL               ","LO ","1","$0.01","$0.01",""
"512","512-01-00A18-013","LIST, PREVENTATIVE, MAINTENANC","EA ","1","$0.01","$0.01",""
"512","512-01-00A18-015","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01",""
"512","512-01-00A18-018","LIST, REPLACEMENT FILTERS     ","EA ","1","$0.01","$0.01",""
"512","512-01-00A18-022","MANUALS, TECHNICAL, FINAL     ","LO ","1","$1,000.00","$1,000.00",""
"512","512-01-00A18-034","PROVISIONING TECH DOCUMENTATIO","LO ","1","$0.01","$0.01",""
"512","512-01-00A18-041","LIST OF SPARE PARTS           ","EA ","1","$0.01","$0.01",""
"512","512-01-00H60","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H61","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H62","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H63","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H64","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H65","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H66","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H67","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H68","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H69","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H70","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
"512","512-01-00H71","HEATER, FORCED AIR, 3 KW      ","EA ","1","$1,815.04","$1,815.04",""
