"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    S3U00-611002-10","2/18/2017","479","1","          ","            ","DGE","          ","611","6","621","621","S3U  ","S3UD1 ","2","286752","    S3U00-611002","10","S3UD1 INST 611 TIE DOWN SKT P2","4","100","51","52","51","52","47","0","0","0","0","47","1.0851063829787","1.1063829787234","1/25/2017","2/8/2017","2/20/2017","3/27/2017"
"    S3U00-611003-10","2/18/2017","479","1","          ","            ","DGE","          ","611","6","621","621","S3U  ","S3UD1 ","2","286753","    S3U00-611003","10","S3UD1 INST 611 TIE DOWN SKT P3","4","100","44","46","44","46","46.5","0","0","0","0","46.5","0.94623655913978","0.98924731182796","1/25/2017","2/8/2017","2/20/2017","3/27/2017"
"    WS200-611001-10","2/18/2017","479","1","          ","            ","EFR","          ","611","6","62S","621","S2   ","WS2   ","40","","    WS200-611001","10","WS2 INSTL 611 TIE DOWN SKT    ","42","0","12","25","0","0","0","25","0","0","0","25","","","10/12/2017","10/24/2017","10/12/2017","10/26/2017"
"    WS300-611001-10","2/18/2017","479","1","          ","            ","EGJ","          ","611","6","62S","621","S3   ","WS3   ","4","","    WS300-611001","10","WS3 INSTALL 611 ISO SOCKETS   ","42","0","54","148","0","0","0","54","0","0","0","54","","","9/7/2017","10/5/2017","9/7/2017","10/11/2017"
"    WS300-611002-10","2/18/2017","479","1","          ","            ","EGJ","          ","611","6","62S","621","S3   ","WS3   ","126","","    WS300-611002","10","WS3 INSTL 611 TIE DOWN SKT    ","42","0","13","30","0","0","0","13","0","0","0","13","","","9/7/2017","10/5/2017","9/7/2017","10/11/2017"
"    X0000-611001-10","2/18/2017","479","1","          ","            ","619","          ","611","6","TST","621","X    ","X01   ","40","","    X0000-611001","10","2C611C400 X01 PORT DAVIT TST  ","45","0","6","6","0","0","0","6","0","0","0","6","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    X0100-611001-10","2/18/2017","479","1","          ","            ","888","          ","611","6","621","621","X    ","X01   ","4","","    X0100-611001","10","X01 L/O & INST 611 DAVIT PARTS","52","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    X0100-611003-10","2/18/2017","479","1","          ","            ","EFU","          ","611","6","621","621","X    ","X01   ","40","","    X0100-611003","10","X01 INSTALL 611 DAVIT SOCKETS ","42","0","4","10","0","0","0","10","0","0","0","10","","","12/5/2017","12/15/2017","12/7/2017","12/21/2017"
"    X0100-611004-10","2/18/2017","479","1","          ","            ","EZU","          ","611","6","621","621","X    ","X01   ","40","","    X0100-611004","10","X01 L/O 611 DAVIT PARTS       ","52","0","4","4","0","0","0","4","0","0","0","4","","","12/18/2017","12/20/2017","6/7/2018","6/12/2018"
"    S0000-611001-10","2/18/2017","479","1","          ","            ","DGW","          ","611","6","625","625","S    ","S00   ","53","285727","    S0000-611001","10","SW FAB/SUB 611 MECH PROTECTION","28","100","28","9","28","9","12","0","0","0","0","12","2.3333333333333","0.75","6/29/2016","3/14/2017","9/26/2016","6/9/2017"
"    B1L00-612001-10","2/18/2017","479","1","          ","            ","888","          ","612","6","62H","621","B1L  ","B1LD1 ","4","","    B1L00-612001","10","B1LD1 INSTALL 612 HOTWORK     ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    B1UD1-612001-10","2/18/2017","479","1","          ","            ","BZX","          ","612","6","62H","621","B1UD1","B1UD1 ","4","","    B1UD1-612001","10","B1UD1 INSTALL 612 HOTWORK     ","18","0","40","38","0","0","0","38","0","0","0","38","","","4/10/2017","6/19/2017","3/15/2017","6/14/2017"
"    D1S00-612001-10","2/18/2017","479","107527","          ","            ","FCF","NO LABOR  ","612","6","62W","621","D1S  ","D1SD1 ","21","285647","    D1S00-612001","10","D1SD1 INSTALL 612 HOTWORK @ACE","18","100","3","8","3","8","0","0","8","7","7","7","","","7/29/2016","11/30/2016","11/24/2016","12/23/2016"
"    D1S00-612002-10","2/18/2017","479","1","          ","            ","FCL","          ","612","6","62W","621","D1S  ","D1SD2 ","21","","    D1S00-612002","10","D1SD2 INSTL 612 HOTWORK @ MMC ","18","0","20","20","0","0","0","26","0","0","0","26","","","2/15/2017","3/14/2017","2/2/2017","2/7/2017"
"    D1TD1-612001-10","2/18/2017","479","107527","          ","            ","EHY","NO LABOR  ","612","6","62W","621","D1TD1","D1TD1 ","21","285747","    D1TD1-612001","10","D1TD1 INSTL 612 HOTWORK @ ACE ","18","0","41","41","0","0","0","8","31","8","0","8","","","3/8/2017","5/4/2017","1/16/2017","3/28/2017"
"    D1TD1-612002-10","2/18/2017","479","1","          ","            ","888","          ","612","6","62W","621","D1TD1","D1TD1 ","21","","    D1TD1-612002","10","D1TD1 INSTL 612 HOTWORK       ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D2MM1-612001-10","2/18/2017","479","107527","          ","            ","CEM","NO LABOR  ","612","6","62W","621","D2MM1","D2MM1 ","21","","    D2MM1-612001","10","D2MM1 INSTL 612 HOTWORK @ ACE ","18","0","7","8","0","0","0","7","8","7","0","7","","","9/18/2017","9/29/2017","8/21/2017","9/11/2017"
"    D2S00-612001-10","2/18/2017","479","107527","          ","            ","CFK","NO LABOR  ","612","6","62W","621","D2S  ","D2SD1 ","21","285328","    D2S00-612001","10","D2SD1 INSTL 612 HOTWORK @ ACE ","18","100","8","8","8","8","0","0","10","6","6","6","","","7/22/2016","1/4/2017","9/26/2016","2/1/2017"
"    D2T00-612001-10","2/18/2017","479","107527","          ","            ","CGT","NO LABOR  ","612","6","62W","621","D2T  ","D2TD1 ","21","","    D2T00-612001","10","D2TD1 INSTALL 612 HOTWORK @ACE","18","0","54","54","0","0","0","54","54","54","0","54","","","1/3/2017","3/16/2017","2/6/2017","3/9/2017"
"    D2T00-612002-10","2/18/2017","479","107527","          ","            ","EBQ","NO LABOR  ","612","6","62W","621","D2T  ","D2TD2 ","21","","    D2T00-612002","10","D2TD2 INSTL 612 HOTWORK @ACE  ","18","0","8","8","0","0","0","8","8","8","0","8","","","2/9/2017","3/7/2017","2/20/2017","2/27/2017"
"    D3S00-612001-10","2/18/2017","479","1","          ","            ","111","          ","612","6","62W","621","D3S  ","D3S   ","21","","    D3S00-612001","10","D3S INST 612 HOTWORK          ","18","0","9","9","0","0","0","9","0","0","0","9","","","7/21/2017","8/31/2017","8/4/2017","8/10/2017"
"    D3SD1-612001-10","2/18/2017","479","1","          ","            ","888","          ","612","6","62W","621","D3S  ","D3SD1 ","21","","    D3SD1-612001","10","D3SD1 INSTALL 612 HOTWORK     ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D3TD1-612001-10","2/18/2017","479","107527","          ","            ","CLU","NO LABOR  ","612","6","62W","621","D3TD1","D3TD1 ","21","288565","    D3TD1-612001","10","D3TD1 INSTL 612 HOTWORK @ ACE ","18","0","12","12","0","0","0","18","12","18","0","18","","","1/10/2017","3/14/2017","3/20/2017","5/22/2017"
"    D4S00-612001-10","2/18/2017","479","1","          ","            ","AMT","          ","612","6","62W","621","D4S  ","D4S   ","21","","    D4S00-612001","10","D4S INSTALL 612 HOTWORK       ","18","0","58","49","0","0","0","49","0","0","0","49","","","5/3/2017","6/21/2017","5/4/2017","6/1/2017"
"    D4S00-612002-10","2/18/2017","479","1","          ","            ","AMT","          ","612","6","62W","621","D4S  ","D4S   ","40","","    D4S00-612002","10","D4S INSTALL 612 HELO HW       ","18","0","20","19","0","0","0","19","0","0","0","19","","","5/3/2017","6/21/2017","5/4/2017","6/1/2017"
"    E1UD1-612001-10","2/18/2017","479","1","          ","            ","CPQ","          ","612","6","62H","621","E1U  ","E1UD1 ","116","286139","    E1UD1-612001","10","E1UD1 INSTALL 612 DECK SOCKET ","18","100","24","10","24","10","4","0","0","0","0","4","6","2.5","1/3/2017","1/30/2017","1/16/2017","3/28/2017"
"    E2U00-612001-10","2/18/2017","479","1","          ","            ","CUC","          ","612","6","621","621","E2U  ","E2UD4 ","116","284791","    E2U00-612001","10","E2UD4 INSTALL 612 DECK SOCKETS","4","100","9","10","9","10","4.5","0","0","0","0","4.5","2","2.2222222222222","4/1/2016","4/27/2016","10/7/2016","1/25/2017"
"    F1U00-612001-10","2/18/2017","479","1","          ","            ","DLM","          ","612","6","62H","621","F1U  ","F1UD2 ","4","","    F1U00-612001","10","F1UD2 INSTALL 612 HOTWORK     ","18","0","19","18","0","0","0","18","0","0","0","18","","","3/16/2017","4/20/2017","3/17/2017","5/12/2017"
"    F2U00-612001-10","2/18/2017","479","1","          ","            ","DLN","          ","612","6","62H","621","F2U  ","F2UD2 ","116","","    F2U00-612001","10","F2UD2 INSTL 612 HOTWORK       ","18","0","26","24","0","0","0","25","0","0","0","25","","","1/3/2017","1/24/2017","1/16/2017","5/3/2017"
"    F3U00-612002-10","2/18/2017","479","1","          ","            ","JJM","          ","612","6","62H","621","F3U  ","F3U   ","4","","    F3U00-612002","10","F3U INSTALL 612 HOTWORK       ","18","0","4","4","0","0","0","4","0","0","0","4","","","5/24/2016","6/29/2016","10/28/2016","2/3/2017"
"    F3U00-612001-10","2/18/2017","479","1","          ","            ","888","          ","612","6","62H","621","F3U  ","F3UD2 ","4","","    F3U00-612001","10","F3UD2 INSTALL 612 HOTWORK     ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    FB100-612001-10","2/18/2017","479","1","          ","            ","EFB","          ","612","6","62H","621","B1   ","FB1   ","4","","    FB100-612001","10","FB1 INSTALL 612 HOTWORK       ","42","0","19","40","0","0","0","19","0","0","0","19","","","12/5/2017","12/15/2017","12/7/2017","12/19/2017"
"    FB100-612002-10","2/18/2017","479","1","          ","            ","EFB","          ","612","6","62H","621","B1   ","FB1   ","60","","    FB100-612002","10","FB1 INSTL 612 STANCHION STWG  ","42","0","3","7","0","0","0","3","0","0","0","3","","","12/5/2017","12/15/2017","12/7/2017","12/19/2017"
"    HD400-612001-10","2/18/2017","479","1","          ","            ","EGP","          ","612","6","62W","621","D4   ","HD4   ","21","","    HD400-612001","10","HD4 INSTALL 612 HOTWORK       ","42","0","0","15","0","0","0","0","0","0","0","0","","","11/3/2017","11/15/2017","11/10/2017","11/28/2017"
"    S0000-612012-10","2/18/2017","479","1","          ","            ","613","          ","612","6","TST","621","S    ","S00   ","20","","    S0000-612012","10","2C612C404 SAFE NET VIS/NDT/STA","45","0","0","0","0","0","0","0","0","0","0","0","","","5/22/2018","7/20/2018","8/9/2018","10/30/2018"
"    S0000-612013-10","2/18/2017","479","1","          ","            ","614","          ","612","6","TST","621","S    ","S00   ","60","","    S0000-612013","10","2C612C405 ESCAPE TRUNK SNVT   ","45","0","9","10","0","0","0","9","0","0","0","9","","","10/25/2017","11/1/2017","10/27/2017","11/10/2017"
"    L9900-X00003-10","2/18/2017","479","1","          ","            ","BGP","102716","612","6","62H","621","S1U  ","S1U   ","4","286692","    L9900-X00003","10","102716 S1U WLD HELO NET HINGE ","18","100","0","6","0","6","16","0","0","0","0","16","0","0.375","2/1/2017","3/20/2017","3/23/2017","4/18/2017"
"    S1U00-612004-10","2/18/2017","479","1","          ","            ","DTK","          ","612","6","TST","621","S1U  ","S1U   ","132","","    S1U00-612004","10","2C612C404 S1U 612 VT PRTS TST ","45","0","4","4","0","0","0","4","0","0","0","4","","","3/15/2017","3/21/2017","6/2/2017","6/8/2017"
"    S1U00-612002-10","2/18/2017","479","1","          ","            ","DCQ","          ","612","6","62H","621","S1U  ","S1UD1 ","5","286690","    S1U00-612002","10","S1UD1 INSTALL 612 HOTWORK     ","18","55","46","80","25.3","44","40","33","0","0","0","73","0.6325","1.1","1/18/2017","3/20/2017","1/16/2017","4/25/2017"
"    S1U00-612003-10","2/18/2017","479","1","          ","            ","DCQ","          ","612","6","62H","621","S1U  ","S1UD1 ","5","286691","    S1U00-612003","10","S1UD1 INSTALL 612 HELO HW     ","18","75","46","62","34.5","46.5","45","18","0","0","0","63","0.76666666666667","1.0333333333333","1/18/2017","3/20/2017","1/16/2017","4/25/2017"
"    S2U00-612003-10","2/18/2017","479","1","          ","            ","DTL","          ","612","6","TST","621","S2U  ","S2U   ","5","","    S2U00-612003","10","2C612C404 S2U 612 VT PRTS TST ","45","0","8","8","0","0","0","8","0","0","0","8","","","4/27/2017","5/4/2017","3/13/2017","3/20/2017"
"    L9900-X00004-10","2/18/2017","479","1","          ","            ","JJQ","102716","612","6","62H","621","S2U  ","S2U   ","116","288830","    L9900-X00004","10","102716 S2U WLD HELO NET HINGE ","18","0","0","8","0","0","0","8","0","0","0","8","","","4/5/2017","5/3/2017","5/11/2017","6/2/2017"
"    S2U00-612001-10","2/18/2017","479","1","          ","            ","BFG","          ","612","6","62H","621","S2U  ","S2UD1 ","116","288825","    S2U00-612001","10","S2UD1 INSTALL 612 HTWRK       ","18","0","72","36","0","0","0","68","0","0","0","68","","","3/22/2017","5/4/2017","2/27/2017","4/26/2017"
"    S2U00-612002-10","2/18/2017","479","1","          ","            ","BFG","          ","612","6","62H","621","S2U  ","S2UD1 ","116","288829","    S2U00-612002","10","S2UD1 INSTALL 612 HELO HW     ","18","0","38","78","0","0","0","36","0","0","0","36","","","3/22/2017","5/4/2017","2/27/2017","4/26/2017"
"    S3U00-612003-10","2/18/2017","479","1","          ","            ","DTM","          ","612","6","TST","621","S3U  ","S3U   ","132","","    S3U00-612003","10","2C612C404 S3U 612 VT PRTS TST ","45","0","8","8","0","0","0","8","0","0","0","8","","","4/28/2017","5/4/2017","3/13/2017","3/17/2017"
"    L9900-X00005-10","2/18/2017","479","1","          ","            ","JJR","102716","612","6","62H","621","S3U  ","S3U   ","4","","    L9900-X00005","10","102716 S3U WLD HELO NET HINGE ","18","0","0","10","0","0","0","10","0","0","0","10","","","4/5/2017","5/3/2017","6/6/2017","6/30/2017"
"    S3U00-612001-10","2/18/2017","479","1","          ","            ","BMP","          ","612","6","62H","621","S3U  ","S3UD1 ","4","","    S3U00-612001","10","S3UD1 INSTL 612 HOTWORK       ","18","0","18","17","0","0","0","17","0","0","0","17","","","3/22/2017","5/3/2017","2/20/2017","4/19/2017"
"    S3U00-612002-10","2/18/2017","479","1","          ","            ","BMP","          ","612","6","62H","621","S3U  ","S3UD1 ","4","","    S3U00-612002","10","S3UD1 INSTALL 612 HELO HW     ","18","0","65","65","0","0","0","65","0","0","0","65","","","3/22/2017","5/3/2017","2/20/2017","4/19/2017"
"    WS300-612001-10","2/18/2017","479","1","          ","            ","EFT","          ","612","6","62H","621","S3   ","WS3   ","4","","    WS300-612001","10","WS3 INSTALL 612 HOTWORK       ","42","0","8","16","0","0","0","8","0","0","0","8","","","11/28/2017","12/8/2017","12/1/2017","12/15/2017"
"    X0100-612004-10","2/18/2017","479","1","          ","            ","EFU","          ","612","6","621","621","X    ","X01   ","40","","    X0100-612004","10","X01 INSTALL 612 HOTWORK       ","42","0","8","10","0","0","0","10","0","0","0","10","","","12/5/2017","12/15/2017","12/7/2017","12/21/2017"
"    X0200-612006-10","2/18/2017","479","1","          ","            ","DTN","          ","612","6","TST","621","X    ","X02   ","132","","    X0200-612006","10","2C612C404 X02 612 VT PRTS TST ","45","0","4","4","0","0","0","4","0","0","0","4","","","12/5/2017","12/13/2017","12/7/2017","12/19/2017"
"    X0200-612001-10","2/18/2017","479","1","          ","            ","EFV","          ","612","6","62H","621","X    ","X02   ","4","","    X0200-612001","10","X02 INSTALL 612 HOTWORK       ","42","0","0","848","0","0","0","0","0","0","0","0","","","11/2/2017","5/21/2018","11/2/2017","8/8/2018"
"    X0200-612005-10","2/18/2017","479","1","          ","            ","EFV","          ","612","6","62H","621","X    ","X02   ","52","","    X0200-612005","10","X02 WELD 612 HELO NET FRAME   ","42","0","0","40","0","0","0","0","0","0","0","0","","","11/2/2017","5/21/2018","11/2/2017","8/8/2018"
"    OD200-612001-10","2/18/2017","479","1","          ","            ","SAA","          ","612","6","625","625","D2   ","OD2   ","60","","    OD200-612001","10","OD2 INSTL 612STNS LL RES BT ST","40","0","63","63","0","0","0","63","0","0","0","63","","","1/18/2018","2/8/2018","2/12/2018","3/8/2018"
"    S0000-612001-10","2/18/2017","479","1","          ","            ","DGW","          ","612","6","625","625","S    ","S00   ","53","281923","    S0000-612001","10","SW FAB 612 STANCHIONS         ","28","100","353","176","353","176","406","0","0","0","0","406","0.86945812807882","0.43349753694581","6/29/2016","3/14/2017","9/26/2016","6/9/2017"
"    S0000-612007-10","2/18/2017","479","1","          ","            ","LSA","          ","612","6","TST","625","S    ","S00   ","60","","    S0000-612007","10","2C612C403 RGD LFLN STCLD TST-6","48","0","194","194","0","0","0","194","0","0","0","194","","","4/9/2018","6/18/2018","5/17/2018","8/23/2018"
"    S0000-612006-10","2/18/2017","479","1","          ","            ","LRZ","          ","612","6","TST","625","S    ","S00   ","60","","    S0000-612006","10","2C612C402 PLL TST LFLN STHN -6","48","0","136","136","0","0","0","136","0","0","0","136","","","3/8/2018","4/6/2018","3/1/2018","4/5/2018"
"    S0000-612005-10","2/18/2017","479","1","          ","            ","LRY","          ","612","6","TST","625","S    ","S00   ","60","","    S0000-612005","10","2C612C401 HAMER TST STPLS-SOC6","48","0","58","58","0","0","0","58","0","0","0","58","","","2/20/2018","4/6/2018","3/1/2018","5/16/2018"
"    S0000-612003-10","2/18/2017","479","1","          ","            ","LRV","          ","612","6","TST","625","S    ","S00   ","60","","    S0000-612003","10","2C612C400 SW LOD TST LFLN-SOC6","40","0","235","235","0","0","0","235","0","0","0","235","","","12/18/2017","2/19/2018","12/20/2017","2/28/2018"
"    S0000-612002-10","2/18/2017","479","1","          ","            ","DGW","          ","612","6","625","625","S    ","S00   ","53","287100","    S0000-612002","10","SW SUB 612 STANCHIONS         ","28","0","286","343","0","0","0","272","0","0","0","272","","","6/29/2016","3/14/2017","9/26/2016","6/9/2017"
"    S0000-612009-10","2/18/2017","479","1","          ","            ","888","          ","612","6","TST","625","S    ","S00   ","107","","    S0000-612009","10","2C612C400 LOAD TST LIFELINES  ","63","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    S0000-612004-10","2/18/2017","479","1","          ","            ","DNM","          ","612","6","TST","625","S    ","S00   ","53","","    S0000-612004","10","2C612C401 PULL TST STNCHIONS  ","28","0","126","120","0","0","0","120","0","0","0","120","","","5/8/2017","5/26/2017","5/18/2017","6/8/2017"
"    X0100-612001-10","2/18/2017","479","1","          ","            ","LFP","          ","612","6","625","625","X    ","X01   ","60","","    X0100-612001","10","X01 PRELNCH INST 612 STCHN PST","40","0","138","138","0","0","0","138","0","0","0","138","","","12/5/2017","1/30/2018","12/7/2017","2/12/2018"
"    X0100-612002-10","2/18/2017","479","1","          ","            ","LFQ","          ","612","6","625","625","X    ","X01   ","60","","    X0100-612002","10","X01 PRELNCH INST 612 LIFLINS  ","40","0","520","520","0","0","0","520","0","0","0","520","","","12/5/2017","2/28/2018","12/7/2017","4/23/2018"
"    X0100-612003-10","2/18/2017","479","1","          ","            ","LFQ","          ","612","6","625","625","X    ","X01   ","60","","    X0100-612003","10","X01 STOW LFLNS & STANCHONS    ","40","0","129","129","0","0","0","129","0","0","0","129","","","12/5/2017","2/28/2018","12/7/2017","4/23/2018"
"    X0200-612002-10","2/18/2017","479","1","          ","            ","LFR","          ","612","6","625","625","X    ","X02   ","60","","    X0200-612002","10","X02 PRELNCH INST 612 LIFLINS  ","40","0","663","300","0","0","0","300","0","0","0","300","","","11/3/2017","1/2/2018","11/10/2017","1/18/2018"
"    X0200-612003-10","2/18/2017","479","1","          ","            ","LFR","          ","612","6","625","625","X    ","X02   ","60","","    X0200-612003","10","X02 STOW LFLNS & STANCHONS    ","40","0","104","47","0","0","0","47","0","0","0","47","","","11/3/2017","1/2/2018","11/10/2017","1/18/2018"
"    X0200-612004-10","2/18/2017","479","1","          ","            ","LFR","          ","612","6","625","625","X    ","X02   ","60","","    X0200-612004","10","X02 INSTALL 612 HELO NET PARTS","40","0","663","300","0","0","0","300","0","0","0","300","","","11/3/2017","1/2/2018","11/10/2017","1/18/2018"
"    X0300-612001-10","2/18/2017","479","1","          ","            ","LFS","          ","612","6","625","625","X    ","X03   ","60","","    X0300-612001","10","X03 PRELNCH INST 612 LIFLINS  ","40","0","287","287","0","0","0","287","0","0","0","287","","","10/25/2017","11/17/2017","10/25/2017","11/27/2017"
"    X0400-612001-10","2/18/2017","479","1","          ","            ","LFU","          ","612","6","625","625","X    ","X04   ","60","","    X0400-612001","10","X04 PRELNCH INST 612 LIFLINS  ","40","0","328","328","0","0","0","328","0","0","0","328","","","11/3/2017","1/2/2018","11/10/2017","1/18/2018"
"    X0500-612001-10","2/18/2017","479","1","          ","            ","LWZ","          ","612","6","625","625","X    ","X05   ","60","","    X0500-612001","10","X05 PRELNCH INST 612 LIFLINS  ","55","0","451","451","0","0","0","451","0","0","0","451","","","12/19/2017","2/22/2018","1/26/2018","3/23/2018"
"    S0000-612011-10","2/18/2017","479","1","          ","            ","MGJ","          ","612","6","TST","626","S    ","S00   ","4","","    S0000-612011","10","2C612C406 MET LIFELINES IR TST","49","0","69","69","0","0","0","69","0","0","0","69","","","8/23/2018","10/19/2018","12/20/2018","4/5/2019"
"    B1UD1-613002-10","2/18/2017","479","1","          ","            ","BZX","          ","613","6","62H","621","B1UD1","B1UD1 ","116","286638","    B1UD1-613002","10","B1UD1 INSTALL 613 HOTWORK     ","18","0","8","36","0","0","0","36","0","0","0","36","","","4/10/2017","6/19/2017","3/15/2017","6/14/2017"
"    D2MM1-613002-10","2/18/2017","479","1","          ","            ","CEQ","          ","613","6","625","621","D2MM1","D2MM1 ","21","","    D2MM1-613002","10","D2MM1 INSTL 613 POLE MAST PTS ","18","0","1","6","0","0","0","6","0","0","0","6","","","9/18/2017","9/29/2017","10/16/2017","10/19/2017"
"    D2MM1-613001-10","2/18/2017","479","999000","          ","            ","CER","NO LABOR  ","613","6","625","621","D2MM1","D2MM1 ","21","","    D2MM1-613001","10","D2MM1 INSTALL 613 HOTWORK     ","18","0","5","19","0","0","0","19","19","0","0","19","","","10/16/2017","10/17/2017","10/16/2017","10/17/2017"
"    D2T00-613001-10","2/18/2017","479","999000","          ","            ","CHK","NO LABOR  ","613","6","625","621","D2T  ","D2TD2 ","21","","    D2T00-613001","10","D2TD2 INSTALL 613 HOTWORK     ","18","0","63","64","0","0","0","64","64","0","0","64","","","5/10/2017","5/23/2017","2/20/2017","2/27/2017"
"    S3U00-613001-10","2/18/2017","479","1","          ","            ","DGG","          ","613","6","625","621","S3U  ","S3UD1 ","116","284291","    S3U00-613001","10","S3UD1 INSTALL 613 HOTWORK     ","18","0","6","6","0","0","0","6","0","0","0","6","","","3/22/2017","5/3/2017","2/20/2017","4/19/2017"
"    S0000-613001-10","2/18/2017","479","1","          ","            ","NHG","          ","613","6","TST","625","S    ","S00   ","60","","    S0000-613001","10","2C613C400 RIGNG WR RP FTG TEST","63","0","90","90","0","0","0","90","0","0","0","90","","","6/20/2018","6/26/2018","9/19/2018","10/1/2018"
"    X0100-613001-10","2/18/2017","479","1","          ","            ","SAB","          ","613","6","625","625","X    ","X01   ","60","","    X0100-613001","10","X01 INST RIGGING-MAIN DECK    ","55","0","50","50","0","0","0","50","0","0","0","50","","","3/1/2018","3/28/2018","5/3/2018","6/12/2018"
"    X0200-613001-10","2/18/2017","479","1","          ","            ","SAC","          ","613","6","625","625","X    ","X02   ","60","","    X0200-613001","10","X02 INST RIGGING-FLIGHT DECK  ","55","0","106","50","0","0","0","50","0","0","0","50","","","5/22/2018","6/19/2018","8/9/2018","9/18/2018"
"    X0700-613001-10","2/18/2017","479","1","          ","            ","SAD","          ","613","6","625","625","X    ","X07   ","60","","    X0700-613001","10","X07 INST RIGGING - MAST       ","55","0","230","230","0","0","0","230","0","0","0","230","","","11/15/2017","12/14/2017","7/16/2018","8/22/2018"
"    A1L00-622003-10","2/18/2017","479","1","          ","            ","ABD","          ","622","6","62H","621","A1L  ","A1L   ","5","286966","    A1L00-622003","10","A1L INSTL 622 PADS            ","18","100","42","44","42","44","44.5","0","0","0","0","44.5","0.9438202247191","0.98876404494382","1/4/2017","2/17/2017","1/16/2017","1/25/2017"
"    A1L00-622001-10","2/18/2017","479","1","          ","            ","DPF","          ","622","6","621","621","A1L  ","A1L   ","53","","    A1L00-622001","10","A1L SUB 622 STAN/SKTS/RAILS   ","4","0","30","28","0","0","0","29","0","0","0","29","","","12/20/2016","1/3/2017","2/1/2017","2/7/2017"
"    A1L00-622004-10","2/18/2017","479","1","          ","            ","BRK","          ","622","6","62H","621","A1L  ","A1LB1 ","5","284944","    A1L00-622004","10","A1LB1 INSTALL 622 COAMING     ","18","100","90","86","90","86","24","0","0","0","0","24","3.75","3.5833333333333","5/24/2016","7/20/2016","10/28/2016","2/10/2017"
"    A1U00-622002-10","2/18/2017","479","1","          ","            ","ACZ","          ","622","6","62H","621","A1U  ","A1U   ","116","288999","    A1U00-622002","10","A1U INSTL 622 STAN SKTS       ","18","0","16","19","0","0","0","8","0","0","0","8","","","3/17/2017","4/24/2017","3/22/2017","4/27/2017"
"    A2L00-622003-10","2/18/2017","479","1","          ","            ","AES","          ","622","6","62H","621","A2L  ","A2L   ","4","","    A2L00-622003","10","A2L INSTALL 622 PADS GRT/STAN ","18","0","73","64","0","0","0","69","0","0","0","69","","","2/20/2017","4/5/2017","2/23/2017","3/29/2017"
"    A2L00-622001-10","2/18/2017","479","1","          ","            ","DPH","          ","622","6","621","621","A2L  ","A2L   ","53","","    A2L00-622001","10","A2L SUB 622 GRT/STAN          ","4","0","233","221","0","0","0","221","0","0","0","221","","","2/8/2017","2/17/2017","2/10/2017","2/22/2017"
"    AA100-622001-10","2/18/2017","479","1","          ","            ","EEY","          ","622","6","62H","621","A1   ","AA1   ","4","","    AA100-622001","10","AA1 INSTALL 622 GRT/STAN      ","42","0","9","19","0","0","0","9","0","0","0","9","","","9/21/2017","10/3/2017","9/21/2017","10/5/2017"
"    AF200-622001-10","2/18/2017","479","1","          ","            ","EFA","          ","622","6","62H","621","F2   ","AF2   ","44","","    AF200-622001","10","AF2 INSTALL 622 STANCHIONS    ","42","0","8","24","0","0","0","8","0","0","0","8","","","10/16/2017","11/6/2017","10/12/2017","11/7/2017"
"    D1S00-622001-10","2/18/2017","479","1","          ","            ","DPD","          ","622","6","621","621","D1S  ","D1S   ","53","","    D1S00-622001","10","D1S SUB 622 GRT/STAN          ","4","0","77","73","0","0","0","73","0","0","0","73","","","11/21/2016","11/30/2016","2/2/2017","2/9/2017"
"    D2MM1-622001-10","2/18/2017","479","1","          ","            ","888","          ","622","6","62W","621","D2MM1","D2MM1 ","21","","    D2MM1-622001","10","D2MM1 INSTL 622 HANDGRAB @ ACE","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D2MM1-622002-10","2/18/2017","479","1","          ","            ","FAJ","          ","622","6","TST","621","D2MM1","D2MM1 ","40","","    D2MM1-622002","10","2C622C400 D2MM1 CLBR SFTY TEST","8","0","13","18","0","0","0","18","0","0","0","18","","","9/18/2017","10/16/2017","10/16/2017","11/13/2017"
